EventId,EventTemplate,Occurrences
cf116934,<*> notification listener service connected: ComponentInfo{<*><*>.<*>},3
93420e9a,Start proc <*>:<*><*> for content provider {<*><*>.<*>},26
065a430d,The first listener is <*>,3
75e30f91,Calling Update secure attr with <*> value = <*>,6
cdb4b80f,Actually updating secure attr with <*>,6
35147b4f,Set USB secure = <*> by <*>,6
d088b703,"Sensor ID(<*>), oemStrength: <*>, updatedStrength: <*>, modality <*>, state: <*>, cookie: <*>, props: ID: <*>, Strength: <*>, Type: <*>, SupportsFaceDetection: false, sensorId <*>, hasEnrollments: false cannot participate in Keystore operations",12
487b25a7,applyOemOverride usbfunctions=mtp bootmode=normal,3
8d7d256b,readCommaParameters: <*> Not Found.,3
23203b1c,Start proc <*> for <*>,8
6bc5db1e,setInteractive true.,10
06d4ee48,Display <*> <*> on...,16
01c98187,<*>.,8
55aea5f5,Setting <*>,16
2c883d12,All windows ready for every display,8
5f0d9cd8,finishScreenTurningOn..,8
6842e08f,enableScreen mKeyguardDrawnOnce=true <*> mBootMessageNeedsHiding=false,8
57b58404,Background start not allowed: service Intent { cmp=<*><*>.<*> } to <*><*>.<*> from pid=<*> uid=<*> pkg=<*> startFg?=false,16
ef46616a,Calling a method in the system process without a qualified user: <*>:<*> <*> <*> <*> <*>,46
58865af1,"Permission Denial: receiving Intent { act=<*> flg=<*> (has extras) } to ProcessRecord{<*> <*>:<*><*>} (pid=<*>, uid=<*>) requires <*> due to sender android (uid <*>)",42
d4e6d8a5,"Permission Denial: receiving Intent { act=<*> flg=<*> (has extras) } to ProcessRecord{<*> <*>:<*>:push<*>} (pid=<*>, uid=<*>) requires <*> due to sender android (uid <*>)",28
f76333dc,Permission Denial: receiving Intent { act=<*> flg=<*> (has extras) } to <*><*>.<*> requires <*> due to sender android (uid <*>),21
4ebee0d4,"Appop Denial: receiving Intent { act=<*> flg=<*> (has extras) } to ProcessRecord{<*> <*>:<*><*>} (pid=<*>, uid=<*>) excludes appop <*> due to sender android (uid <*>)",28
a5fdffb5,motion timeout went off and device isn't stationary,4
b713b0b1,"Permission Denial: broadcasting Intent { act=<*> flg=<*> (has extras) } from null (pid=-<*>, uid=-<*>) requires  due to registered receiver BroadcastFilter{<*> <*><*> ReceiverList{<*> <*> <*><*> remote:<*>}}",1
1d09ef0b,"Permission Denial: broadcasting Intent { act=<*> flg=<*> (has extras) } from null (pid=-<*>, uid=-<*>) requires <*> due to registered receiver BroadcastFilter{<*> <*><*> ReceiverList{<*> <*> <*><*> remote:<*>}}",3
d0bf66fe,Failed to find provider info for <*>,6
c9faf74d,Background start not allowed: service Intent { cmp=<*><*>.<*> (has extras) } to <*><*>.<*> from pid=<*> uid=<*> pkg=<*> startFg?=false,2
42478478,"Powering on display group fromDozing (groupId=<*>, uid=<*>, reason=WAKE_REASON_POWER_BUTTON, details=android.policy:POWER)...",3
97a83b44,"Waking up from Dozing (uid=<*>, reason=WAKE_REASON_POWER_BUTTON, details=android.policy:POWER)...",3
57d13085,<*> waking up... (why=ON_BECAUSE_OF_USER),6
10db7391,Gently waking up from dream.,3
10203f05,Performing gentle wake from dream.,6
43c6b406,"Stopping dream: name=ComponentInfo{<*><*>.<*>}, isTest=false, canDoze=true, userId=<*>, reason='finished self'(from 'requested stopDream')",3
1ac01e0c,powerPress: eventTime=<*> interactive=true count=<*> <*> mShortPressOnPowerBehavior=<*>,4
1cbd7709,"Acquired: <*> <*>, shouldSend: true",3
fb382960,Authentication latency: -<*>,3
0af8b73e,found a negative latency : -<*>,3
9075f678,"onAuthenticated(true), ID:-<*>, Owner: <*>, isBP: false, listener: <*>@<*>, requireConfirmation: false, user: <*>, clientMonitor: {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, userId=<*>}, displayId: <*>",2
2f578dc7,"Allowing background authentication, this is allowed only for platform or test invocations",3
563d4a53,"resetLockout from: <*>, for: <*>, userId: <*>",3
dede275d,<*> <*>,94
aef97ba8,"Ignoring lockout reset, no templates enrolled for user: <*>",3
cc7d71f5,"Client finished, fps state updated to <*>, client {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, userId=<*>}",3
9bb14aec,"No operations, returning to idle",3
83e75ff0,Attempt to decrement existing alarm count <*> by <*> for uid <*>,2
1846bf8d,Background execution not allowed: receiving Intent { act=<*> flg=<*> } to <*>,15
06c9b83e,"Slow operation: <*> so far, now at startProcess: <*> <*> <*>",13
c0ab0ed4,"Slow operation: <*> so far, now at startProcess: <*> <*> <*> <*>",16
c01b16dd,"Slow operation: <*> so far, now at startProcess: <*> <*> <*> <*> <*>",8
bc75fc11,Slow delivery took <*> main <*> <*> m=<*>,4
8ea1e4c6,Drained,9
a4f8b1e3,Killing <*> (adj <*>): empty #<*>,19
3324f575,: Silence Ringer requested by android: <*>,2
23a16106,setHasOverlayUi called on unknown pid: <*>,10
efac7b1b,SURFACE <*> <*> <*> <*> on display:<*>,13
72221330,Unknown user activity type <*> was specified.,2
ff52c40c,<*>,444
d7497a9b,at <*>,1163
c478c616,at <*> Source:<*>),3
ce503ea9,"bindBluetoothProfileService:Trying to bind to profile: <*>, while Bluetooth is disabled",2
c0963a95,Process PhantomProcessRecord {<*> <*>:<*>:cat<*>} died,2
19bae7a5,Changing focus of displayId=<*> to Window{<*> u0 <*><*>.<*>} from Window{<*> u0 <*><*>.<*> EXITING},3
a3cf9c29,Process <*> (pid <*>) has died: <*> <*>,29
0e3fe2ef,Killing <*>:<*>:sandboxed_process0:<*>:<*><*> (adj <*>): isolated not needed,3
e5147ced,Failed to stat(<*>): <*>: stat failed: ENOENT (No such file or directory),4
bfb45ca7,Skipping unknown process pid <*>,4
71fc6597,Activity pause timeout for ActivityRecord{<*> u0 <*><*>.<*> t151 f}},1
09591619,Can't find TaskDisplayArea to determine support for multi window. Task id=<*> attached=false,7
c2d709df,Killing <*> (adj <*>): kill to reserve free memory,20
c186a444,Failed looking up window session=Session{<*> <*> callers=<*>:<*> <*> <*>,2
f61eea91,Scheduling restart of crashed service <*> in <*> for <*>,19
ce87d15d,Unexpected activity event reported! (<*><*>.<*> event : <*> instanceId : <*>),11
141723ac,Got obituary of <*>,20
ad2b6ffc,The activity is N or above and claims to support resizeable-activity. Crop-rotate-scale is disabled.,5
607c6212,WIN DEATH: Window{<*> u0 <*><*>.<*>},6
31b44103,SURFACE hide Surface(name=Splash Screen <*>)/@<*> on display:<*>,5
2420d95c,Client disconnected,1
afeae570,Application <*> when creating service ServiceRecord{<*> u0 <*><*>.<*>},1
31908932,Exception when starting service <*><*>.<*>,1
d040c7f0,at <*>(Native Method),34
c84d1731,WIN DEATH: null,1
d4839b5b,Unable to start service Intent { act=<*> pkg=<*> } U=<*>: not found,3
5b68d7ac,Unbind failed: could not find connection for <*>@<*>,3
b3b5e3f7,No permission grants found for <*>,102
c9f6f7a0,Background execution not allowed: receiving Intent { act=<*> dat=content:/<*> flg=<*> } to <*><*>.<*>,5
4afbfe1a,onPackageModified(packageName = <*>),7
fd3edde5,DefaultDialerCache: Refreshing default dialer for user <*>: now <*>: <*>,7
0e4b3167,<*> is exempt from freezer,5
20839fbb,START u0 {act=<*> dat=content:/<*> typ=image<*> pkg=<*> cmp=<*>/.pager.HostPhotoPagerActivity (has extras)} from uid <*>,1
9679d8c0,"Slow operation: 56ms so far, now at attachApplicationLocked: after updateOomAdjLocked",1
a4927dd9,Removing <*> content provider:<*>@<*>,10
797b4e4e,START u0 <*> <*> <*> <*> from uid <*>,8
cb442e4f,Slow delivery took <*> <*> <*> c=<recycled PooledLambda@<*>> m=<*>,2
d5f312ac,Window length <*> too long; limiting to <*> day,2
f36d2659,Loading provider <*>: <*>,1
9f344718,Request to remove task ignored for non-existent task <*>,1
6e31d129,applyImeVisibility setVisible = <*> mCurClient = ClientState{<*> uid=<*> pid=<*> displayId=<*>},3
917fbf75,Duplicate finish request for r=ActivityRecord{<*> u0 <*><*>.<*> t160 f}},1
1f0dbf42,START u0 {act=<*> dat=olxapp:/<*>?keyword=apartamento&category=<*>&keep_location=true flg=<*> cmp=<*><*>.<*> (has extras)} from uid <*>,1
aa13e49a,Removing uids <*><*>,6
36f2c6b8,Suppressed redundant power key press while already in the process of turning the screen on.,1
eece268d,Screen on took <*> ms,1
9d70dda5,"onAuthenticated(true), ID:<*>, Owner: <*>, isBP: false, listener: <*>@<*>, requireConfirmation: false, user: <*>, clientMonitor: {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, userId=<*>}, displayId: <*>",1
ee4422b0,Killing <*>:<*>:sandboxed_process0:<*>:<*><*> (adj <*>): excessive cpu <*> during <*> dur=<*> limit=<*>,1
f73b325e,Killing <*>:<*><*> (adj <*>): depends on provider <*>/.ModelContentProvider in dying proc <*> (adj -<*>),1
73bdef87,Skipping deliver [background] BroadcastRecord{<*> u<*> <*>} to ReceiverList{<*> <*> <*><*> remote:<*>}: process gone or crashing,1
2c61b1d1,"WiFi energy data was reset, new WiFi energy data is WifiActivityEnergyInfo{ mTimeSinceBootMillis=<*> mStackState=<*> mControllerTxDurationMillis=<*> mControllerRxDurationMillis=<*> mControllerScanDurationMillis=<*> mControllerIdleDurationMillis=<*> mControllerEnergyUsedMicroJoules=<*> }",3
8d7d91c4,A resource failed to call <*>,26112
ab243bc3,In wakeup_callback: resumed from suspend,42
d472f22b,"mn78_get_config::SensorType = <*>, sample rate = <*>, report rate = <*> *num_clients = <*>",122
a2fbcc6f,<*> <*> = <*> = <*>,65
ddd673a2,"mn78_set_lsensor_intr_threshold - rc=<*>, low_thd = <*>, high_thd = <*>",84
be331bb8,mn78_send_last_data: -------------------  fac_cal_client_present=<*>,61
1d102c74,Chime Filter is invoked.,1
6468ee57,Dropping with reason: SILENT_NOTIFICATION,1
3c32d937,(REDACTED) Finished Broadcast execution [%d].,1
eca0cc75,GCM push is empty or missing raw_data_key.,1
842168c6,#parsePushMessage: Got null rawMessage.,1
556160ad,#onReceive: Did not receive a valid GsaPushMessage.,1
6873a7b5,broadcast intent callback: result=CANCELLED forIntent { act=<*> pkg=<*> (has extras) },1
b4e7d82f,Forked child process <*>,14
a17d7249,Using CollectorTypeCC GC.,15
2ccda5aa,Not starting debugger since process cannot load the jdwp agent.,13
1c1f6c0e,Binder ioctl to enable oneway spam detection failed: Invalid argument,318
c7e6d383,"mn78_sensor_read_als data=<*>, cmp h = <*>, l = <*>, int_flag = <*>,cmp_rstn = <*>, lock = <*>,als_sat = <*>,als channel <*> = <*>,als channel <*> = <*>,als channel <*>= <*>",63
6452cf41,<*> als: int_flag = <*> ps: int_flag = <*>,63
1121773b,"mn78_sensor_intr_als_set_thd raw=<*>, mn78_als_intr_thd_percent=<*>",28
6aae67fd,"mn78_sensor_als_report: lux=<*>, ch1=<*>, state->als_info.scale =<*>",28
84a0d7bf,"mn78_sensor_ps_report:state->ps_info.ps_last_report  = far , state->ps_info.pdata=<*>,state->ps_info.cover_raw=<*>,state->ps_info.uncover_raw=<*>,low_threshold=<*>,high_threshold=<*>",28
10671488,"Configuring <*> for other apk <*> target_sdk_version=<*>, <*> <*> <*>",43
e4bb637f,Extending system_exposed_libraries: <*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>,24
47be0d78,"WARNING, no carrier configs on phone Id: <*>",20
c70db067,chargerType=<*> batteryLevel=<*> totalBatteryCapacity=<*>,20
16ded90a,Unable to open <*> No such file or directory,84
9d50fc3c,Entry not found,15
ae63f9f5,"Configuring clns<*> for other apk <*> target_sdk_version=<*>, uses_libraries=, <*>",5
866e8818,ANGLE Developer option for <*> set to: 'default',14
a8b6f394,Neither updatable production driver nor prerelease driver is supported.,14
0c031566,Using Network Security Config from resource <*> debugBuild: false,8
35cf1316,ClassLoader referenced unknown path:,5
220243cd,Returning <*> NetworkInfo to uid=<*>,6
96e7d2f6,"ClassLoaderContext classpath size mismatch. expected=<*>, found=<*> <*> | <*>",7
d11c04a8,Successfully killed process cgroup uid <*> pid <*> in <*>,11
f61eb8ea,setExactAndAllowWhileIdle [name: GCM_HB_ALARM type: <*> triggerAtMillis: <*>],8
e98fe88c,#processIntentDefault,1
241624f2,"releasing NetworkRequest [ REQUEST id=<*>, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: <*> RequestorUid: <*> RequestorPkg: com.whatsapp UnderlyingNetworks: Null] ] (release request)",1
160f0e74,GCM_HB_ALARM release without a matched acquire!,4
4d930744,Process <*> exited due to signal <*> (Killed),11
de8de0a5,"App measurement initialized, version: <*>",1
9d986a12,To enable debug logging run: adb shell setprop <*> VERBOSE,1
3e51ded5,To enable faster debug mode event logging run:,1
518bcbeb,adb shell setprop <*> com.zzkko,1
daf56b1d,<*> Intent { act=<*> pkg=<*> },2
039f5417,Loading bound service for intent: Intent { act=<*> pkg=<*> },1
4f584e5b,Step <*>: GcsmState:handleClientEvent,1
4a53734c,getLocaleToModelSpecsMap,5
d25a708b,Fetching latest config from MDD...,5
39f9ad54,(REDACTED) Found map of size: %d,5
d963bbd8,Tag Manager is not found and thus will not be used,1
8404e115,"(REDACTED) #takeChangeMicroDetectorMode [mIsBargeInEnabled: %b, mCurrentDetectionMode: %s]",1
090e7092,(REDACTED) Should stop hotword detection immediately - %b,1
f5d688ee,sensor or listener is null,16
b618f103,Acquiring partial wakelock MotoDisplayWakeLock for <*> ms.,6
a6d7be80,In wakeup_callback: suspend aborted,14
1ae4f2aa,Releasing wakelock: MotoDisplayWakeLock,3
f0270a16,No alerting: filtered notification: <*>,135
40d7e9be,No pulsing: disabled by setting: <*>|com.zzkko|<*>|FCM-Notification:<*>|<*>,1
7547ee23,Sbn doesn't contain valid PeopleTileKey: <*>,67
7c53f974,No bubble up: not allowed to bubble: <*>|<*>|<*>|null|<*>,63
b013cb67,Transmission is done.,3
4761cd79,"Error inserting flex_time=<*> job_id=-<*> period=<*> source=<*> requires_charging=<*> preferred_network_type=<*> target_class=<*> user_id=<*> target_package=<*> tag=<*> task_type=<*> required_idleness_state=<*> service_kind=<*> source_version=<*> persistence_level=<*> preferred_charging_state=<*> required_network_type=<*> runtime=<*> retry_strategy={""maximum_backoff_seconds"":{""<*>"":<*>},""initial_backoff_seconds"":{""<*>"":<*>},""retry_policy"":{""<*>"":<*>}} last_runtime=<*> [CONTEXT service_id=<*> ]",3
e21776a1,"<*>: UNIQUE constraint failed: pending_ops.tag, pending_ops.target_class, pending_ops.target_package, pending_ops.user_id (code <*> SQLITE_CONSTRAINT_UNIQUE)",3
81456446,at <*> (<*><*>):<*>),660
76c5d1b4,getMobileDataEnabled()+ subId=-<*>,33
8befcb28,(REDACTED) getLastLocation() noteOp denied for %s,33
9521d375,getMobileDataEnabled()- subId=-<*> retVal=false,33
8f08dd0a,<*> tasks running slow,120
e9f2cc75,"[Task=<*>] Slow task still running after <*> operation queue size <*>. <*> started,timedOut,delayMs=<*>}",152
eb74fb74,A SQLiteConnection object for database '<*>.swperfi.tucandeira<*>.db' was leaked!  Please fix your application to end transactions in progress properly and to close the database when it is no longer needed.,194
d4266150,"connection<*>; reason=OPERATION_TIMEOUT, operation=PING",1
d1d9aaa0,DEBUG: <*>(WtLog.java:<*>) : Sending Alert : type : WARNING description : close_notify(<*>) exception :,1
4fd4399f,INFO: <*>(WtLog.java:<*>) : Start handshake.,1
46c54078,INFO: <*>(WtLog.java:<*>) : Handshake complete : session_resumed true early_data_sent false early_data_accepted false client_cert_requested false time_ms <*>,1
6ba7b61c,<*> Intent { act=<*> dat=chimera-action: <*> },6
21a1f805,Job(dynamite-action: SharedApiName(<*>)__SHARED_API_GET_ALL_ROOMS_INTEGRATION_SETTINGS#<*>.<*>) Enqueued job 'dynamite-action: SharedApiName(<*>)__SHARED_API_GET_ALL_ROOMS_INTEGRATION_SETTINGS' failed,1
e3f24f4f,<*>: Waiting for world sync when sync engine is not started!,2
dd9ecb6c,FutureCallbacks: Failed to run room tasks purge,1
fbd784c6,[<*>:<*>:<*><*>.<*>:VERBOSE1:cronet_url_request_adapter.cc(<*>)] New chromium network request_adapter: <*>,8
77c1a8c1,[<*>:<*>:<*><*>.<*>:VERBOSE1:cronet_url_request.cc(<*>)] Starting chromium request: <*> priority: MEDIUM,8
6d41540c,[<*>:<*>:<*><*>.<*>:VERBOSE1:network_delegate.cc(<*>)] NetworkDelegate::NotifyBeforeURLRequest: <*>,20
