EventId,EventTemplate,Occurrences
1e748051,*gms_scheduler*/c.g.a.g/.p.g.PayGcmTaskService,9
42d1a32f,*job*/c.w/.c.u.ExceptionsUploadService,2
70a15d91,com.whatsapp:fullsync,1
94793aa0,com.whatsapp:NtpAction#updateNtp,2
948d1a23,*job*/c.w/.AlarmService,2
10641365,*gms_scheduler*/c.g.a.g/.a.s.GcmSchedulerWakeupService,1
0cf0a71c,*job*/c.g.a.g/.j.ProviderCreatedJob$ProviderCreatedJobService,1
a6b9c77a,*job*/c.g.a.g/c.a.m.w.NotifyDatasetChangedJob$NotifyDatasetChangedJobService,1
8f29f975,*gms_scheduler*/c.g.a.g/.u.s.UdcContextInitService,2
c0fbb9a4,*gms_scheduler*/c.g.a.g/.t.s.s.TrustedTimeMaintenanceTaskService,1
174aca69,*gms_scheduler*/c.g.a.g/.c.c.ConfigService,1
9103eed5,*gms_scheduler*/c.g.a.g/.t.s.SpamListSyncTaskService,1
2e336167,*gms_scheduler*/c.g.a.g/.m.PackageMeasurementTaskService,2
59d64e52,*job*/c.f.a/c.f.a.l.LollipopUploadService,1
5e0d3ff5,*job*/c.f.a/c.f.o.a.u.c.UpdateService,1
fe38c5c7,*job*/c.f.a/c.f.o.c.j.JobQueueService,2
a0420945,*job*/c.g.a.a.t/c.g.a.l.s.a.l.InferAppBucketsJob,1
fbb555c4,*job*/c.e.t/.w.i.b.SystemJobService,1
10feb835,*launch*,13
fd36bfe8,*gms_scheduler*/c.g.a.g/.p.s.s.PhenotypeConfigurator,2
52e7065d,*job*/g/c.g/l.u.e.br:android,1
f35c2c38,*sync*/gmail-ls/com.google/lsp@icomp.ufam.edu.br,1
5f7c5ff9,*job*/c.w/a.w.i.b.s.SystemJobService,6
52b68e14,*job*/c.a.c/c.w/WhatsApp:android,1
3a2feb8d,*sync*/com.android.contacts/com.whatsapp/WhatsApp,1
6ed1b8e4,*job*/c.w/.p.RegistrationIntentService,3
706c3128,*sync*/com.google.android.gms.reminders/com.google/lsp@icomp.ufam.edu.br,1
2409f876,*job*/c.g.a.g/c.g.a.a.g.t.BackgroundTasksJobService,29
8a211458,ActivityManager-Sleep,2
4ca381e5,show keyguard (partial),2
ca94f536,show keyguard,2
96848848,*gms_scheduler*/c.g.a.g/.m.s.MdiSyncBackgroundTaskService,1
67af68c3,WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork() (partial),4
0b340d05,*job*/c.g.a.a/a.w.i.b.s.SystemJobService,11
385a3e89,WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork(),4
4777d57f,*gms_scheduler*/c.g.a.g/.s.e.EditUploadJob,1
c358ea56,*job*/c.g.a.a.m/c.g.a.l.p.p.f.PrimesExampleStoreDataTtlService,4
31934656,*gms_scheduler*/c.g.a.g/.s.t.TopPlaceProcessingService,1
d972e795,*gms_scheduler*/c.g.a.g/.i.m.s.MobileDataHubGcmTaskService,2
1d7ea5d8,*gms_scheduler*/c.g.a.g/.i.r.DomainFilterUpdateService,1
b4ea94bd,*gms_scheduler*/c.g.a.g/.w.s.WalletGcmTaskService,1
8430301e,*gms_scheduler*/c.g.a.g/.s.p.PulpInferenceService,1
ac90bdba,*job*/c.a.p.s/.WriteFallbackSettingsFilesJobService,2
efbe33ae,*gms_scheduler*/c.g.a.g/.a.j.NegotiationService,1
5134a7a2,*job*/c.g.a.a.m/c.g.a.l.n.e.s.ScheduledTaskService,1
9446bc21,*job*/c.g.a.a.d.e.d/a.w.i.b.s.SystemJobService,1
5d8abcaf,*gms_scheduler*/c.g.a.g/.a.a.b.l.AuthCronService,1
6de20b30,*job*/c.g.a.a.t/a.w.i.b.s.SystemJobService,1
5e32acdb,*job*/c.g.a.w/o.c.a.s.AwVariationsSeedFetcher,1
d7bb17fb,*job*/c.g.a.a.w/a.w.i.b.s.SystemJobService,1
2ba6d597,*job*/c.g.a.a.d.e.s/a.w.i.b.s.SystemJobService,2
53c833ee,*gms_scheduler*/c.g.a.g/.t.s.f.BorderRouterSyncBoundService,1
c6b35397,*job*/c.g.a.d/c.a.v.i.StatusCheckJobService,1
cfd2d906,*job*/c.m.a/a.w.i.b.s.SystemJobService,1
cddae5c0,*job*/c.g.a.c/c.g.a.a.c.s.ShortcutJobService,1
8ffa1509,*job*/c.g.a.y/a.w.i.b.s.SystemJobService,7
c48beda8,*gms_scheduler*/c.g.a.g/.s.s.SettingsSyncOneOffService,1
eb1ddf69,*gms_scheduler*/c.g.a.g/.r.ContactsLoggerUploadService,1
08992369,*gms_scheduler*/c.g.a.g/.s.s.SafeBrowsingGmsTaskBoundService,1
4c135bad,*job*/c.g.a.d/c.a.v.i.s.TaskSchedulerJobService,1
4c0ceb4c,GnpBroadcastReceiver,1
105a6dfc,*dexopt*,2
36047f2b,IntentOp:.c.b.BackgroundBroadcastReceiverSupport$GmsReceiverIntentOperation,6
668c4302,*job*/c.a.v/c.g.a.f.i.m.LogFlushJob,1
d7956295,"WindowManager (screen-bright,on-after-release)",1
69d9b836,WindowManager,1
531dceda,GmsAlarm:FusedLocation:delay_request,1
