EventId,EventTemplate,Occurrences
d088b703,"Sensor ID(<*>), oemStrength: <*>, updatedStrength: <*>, modality <*>, state: <*>, cookie: <*>, props: ID: <*>, Strength: <*>, Type: <*>, SupportsFaceDetection: false, sensorId <*>, hasEnrollments: false cannot participate in Keystore operations",12
487b25a7,applyOemOverride usbfunctions=mtp bootmode=normal,3
8d7d256b,readCommaParameters: <*> Not Found.,3
79adcbbf,Start proc <*>:<*><*> for aitune,5
6bc5db1e,setInteractive true.,10
c5ced44b,Display <*> turning on...,8
01c98187,<*>.,8
6ce08c4d,Setting mKeyguardDrawComplete,8
2c883d12,All windows ready for every display,8
1d14879f,Setting mWindowManagerDrawComplete,8
5f0d9cd8,finishScreenTurningOn..,8
2dc70e4b,enableScreen mKeyguardDrawnOnce=true awake=false mBootMessageNeedsHiding=false,7
db5a90c5,Display <*> turned on...,8
57b58404,Background start not allowed: service Intent { cmp=<*><*>.<*> } to <*><*>.<*> from pid=<*> uid=<*> pkg=<*> startFg?=false,16
ef46616a,Calling a method in the system process without a qualified user: <*>:<*> <*> <*> <*> <*>,46
f625a53a,"Permission Denial: receiving Intent { act=<*> flg=<*> (has extras) } to ProcessRecord{<*> <*> (pid=<*>, uid=<*>) requires <*> due to sender android (uid <*>)",70
f76333dc,Permission Denial: receiving Intent { act=<*> flg=<*> (has extras) } to <*><*>.<*> requires <*> due to sender android (uid <*>),21
4ebee0d4,"Appop Denial: receiving Intent { act=<*> flg=<*> (has extras) } to ProcessRecord{<*> <*>:<*><*>} (pid=<*>, uid=<*>) excludes appop <*> due to sender android (uid <*>)",28
c20b5ac9,Deleting file 1704582368589tl,1
6201d080,Deleting file 1704582718665tl,1
a5fdffb5,motion timeout went off and device isn't stationary,4
3a67743f,Start proc <*>:com.zzkko:push<*> for broadcast {com.zzkko<*>.<*>},3
b95b4ee3,Start proc <*>:<*>:aab<*> for service {<*><*>.<*>},3
f0059cec,"Permission Denial: broadcasting Intent { act=<*> flg=<*> (has extras) } from null (pid=-<*>, uid=-<*>) requires due to registered receiver BroadcastFilter{<*> <*><*> ReceiverList{<*> <*> <*><*> remote:<*>}}",1
7de036d2,Start proc <*>:<*>:webview_service<*> for service {<*><*>.<*>},4
1e69af4b,Start proc <*>:<*>:sandboxed_process0:<*>:<*><*> for {<*><*>.<*>:<*>},3
1d09ef0b,"Permission Denial: broadcasting Intent { act=<*> flg=<*> (has extras) } from null (pid=-<*>, uid=-<*>) requires <*> due to registered receiver BroadcastFilter{<*> <*><*> ReceiverList{<*> <*> <*><*> remote:<*>}}",3
d0bf66fe,Failed to find provider info for <*>,6
c9faf74d,Background start not allowed: service Intent { cmp=<*><*>.<*> (has extras) } to <*><*>.<*> from pid=<*> uid=<*> pkg=<*> startFg?=false,2
42478478,"Powering on display group fromDozing (groupId=<*>, uid=<*>, reason=WAKE_REASON_POWER_BUTTON, details=android.policy:POWER)...",3
97a83b44,"Waking up from Dozing (uid=<*>, reason=WAKE_REASON_POWER_BUTTON, details=android.policy:POWER)...",3
f672f4f0,Started waking up... (why=ON_BECAUSE_OF_USER),3
10db7391,Gently waking up from dream.,3
10203f05,Performing gentle wake from dream.,6
628332c0,Leaving dreamland.,3
43c6b406,"Stopping dream: name=ComponentInfo{<*><*>.<*>}, isTest=false, canDoze=true, userId=<*>, reason='finished self'(from 'requested stopDream')",3
b52fb3de,Finished waking up... (why=ON_BECAUSE_OF_USER),3
1ac01e0c,powerPress: eventTime=<*> interactive=true count=<*> <*> mShortPressOnPowerBehavior=<*>,4
1e9107f7,Disabling component <*>/.notification.DisplayNotifListenerService,3
1cbd7709,"Acquired: <*> <*>, shouldSend: true",3
fb382960,Authentication latency: -<*>,3
0af8b73e,found a negative latency : -<*>,3
9075f678,"onAuthenticated(true), ID:-<*>, Owner: <*>, isBP: false, listener: <*>@<*>, requireConfirmation: false, user: <*>, clientMonitor: {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, userId=<*>}, displayId: <*>",2
2f578dc7,"Allowing background authentication, this is allowed only for platform or test invocations",3
563d4a53,"resetLockout from: <*>, for: <*>, userId: <*>",3
0a42919e,addAuthToken: <*>,3
aef97ba8,"Ignoring lockout reset, no templates enrolled for user: <*>",3
ecf4ad15,"[Finishing] {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, userId=<*>}, success: true",3
c9997ab4,"removeAuthenticationClient(OtherFp), client: {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, userId=<*>}",3
cc7d71f5,"Client finished, fps state updated to <*>, client {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, userId=<*>}",3
9bb14aec,"No operations, returning to idle",3
83e75ff0,Attempt to decrement existing alarm count <*> by <*> for uid <*>,2
1846bf8d,Background execution not allowed: receiving Intent { act=<*> flg=<*> } to <*>,15
06c9b83e,"Slow operation: <*> so far, now at startProcess: <*> <*> <*>",13
c0ab0ed4,"Slow operation: <*> so far, now at startProcess: <*> <*> <*> <*>",16
c01b16dd,"Slow operation: <*> so far, now at startProcess: <*> <*> <*> <*> <*>",8
dab5f768,Slow delivery took <*> <*> <*> <*> m=<*>,7
8ea1e4c6,Drained,9
dd938653,Killing <*>:<*><*> (adj <*>): empty #<*>,16
3324f575,: Silence Ringer requested by android: <*>,2
23a16106,setHasOverlayUi called on unknown pid: <*>,10
45bf9660,"START u0 {act=<*> cat=[<*>] flg=<*> cmp=<*><*>.<*> bnds=[<*>,<*>][<*>,<*>]} from uid <*>",4
5c4c29a6,SURFACE SHOW Surface(name=SnapshotStartingWindow for taskId=<*>)/@<*> on display:<*>,4
c255b95f,"MotoDisplayed <*><*>.<*>,wp,wa,<*>",2
53f29bfc,SURFACE hide Surface(name=SnapshotStartingWindow for taskId=<*>)/@<*> on display:<*>,4
72221330,Unknown user activity type <*> was specified.,2
ff52c40c,<*>,444
81bbebc1,at <*>$Uid.noteUserActivityLocked(BatteryStatsImpl.java:<*>),2
774e49a6,at <*>(BatteryStatsImpl.java:<*>),2
c03372a0,at <*>$noteUserActivity$<*>$BatteryStatsService(BatteryStatsService.java:<*>),2
eee6f77d,at <*>$$ExternalSyntheticLambda12.run(Unknown Source:<*>),2
6c362eee,at <*>(Handler.java:<*>),7
179779eb,at <*>(Looper.java:<*>),8
7d085f2b,at <*>(HandlerThread.java:<*>),3
1354e4d5,Start proc <*>:com.whatsapp<*> for service {com.whatsapp<*>.<*>},2
ce503ea9,"bindBluetoothProfileService:Trying to bind to profile: <*>, while Bluetooth is disabled",2
47f6f456,Deleting file 1704583619156tl,1
c0963a95,Process PhantomProcessRecord {<*> <*>:<*>:cat<*>} died,2
3e5aa1d9,Deleting file 1704584168784tl,1
1533218e,Killing <*>:com.zzkko:push<*> (adj <*>): empty #<*>,1
b6af7719,Deleting file 1704584520153tl,1
19bae7a5,Changing focus of displayId=<*> to Window{<*> u0 <*><*>.<*>} from Window{<*> u0 <*><*>.<*> EXITING},3
60bd9937,Process <*>:aab (pid <*>) has died: cch<*> CEM,1
a3cf9c29,Process <*> (pid <*>) has died: <*> <*>,28
6fd524d4,Killing <*> (adj <*>): <*> <*> <*>,7
e5147ced,Failed to stat(<*>): <*>: stat failed: ENOENT (No such file or directory),4
bfb45ca7,Skipping unknown process pid <*>,4
71fc6597,Activity pause timeout for ActivityRecord{<*> u0 <*><*>.<*> t151 f}},1
e535c869,SURFACE hide Surface(name=PopupWindow:<*>)/@<*> on display:<*>,2
09591619,Can't find TaskDisplayArea to determine support for multi window. Task id=<*> attached=false,7
b1ac8502,SURFACE SHOW Surface(name=Splash Screen <*>)/@<*> on display:<*>,5
8fd751bb,Killing <*>:<*><*> (adj <*>): kill to reserve free memory,15
c02c6fb3,Killing <*>:<*>:webview_service<*> (adj <*>): kill to reserve free memory,1
ab590813,Killing <*>:com.whatsapp<*> (adj <*>): kill to reserve free memory,1
c2d709df,Killing <*> (adj <*>): kill to reserve free memory,3
c186a444,Failed looking up window session=Session{<*> <*> callers=<*>:<*> <*> <*>,2
f61eea91,Scheduling restart of crashed service <*> in <*> for <*>,19
ce87d15d,Unexpected activity event reported! (<*><*>.<*> event : <*> instanceId : <*>),11
141723ac,Got obituary of <*>,20
ad2b6ffc,The activity is N or above and claims to support resizeable-activity. Crop-rotate-scale is disabled.,5
607c6212,WIN DEATH: Window{<*> u0 <*><*>.<*>},6
9ce96f12,"MotoDisplayed <*><*>.<*>,cp,ca,<*>",3
31b44103,SURFACE hide Surface(name=Splash Screen <*>)/@<*> on display:<*>,5
57d363b8,Start proc <*>:<*>:JobMgrService<*> for service {<*><*>.<*>},3
2420d95c,Client disconnected,1
afeae570,Application <*> when creating service ServiceRecord{<*> u0 <*><*>.<*>},1
31908932,Exception when starting service <*><*>.<*>,1
d040c7f0,at <*>(Native Method),34
bb2e0a19,at <*>(BinderProxy.java:<*>),3
4cd98c04,at <*>$Stub$Proxy.scheduleCreateService(IApplicationThread.java:<*>),1
135f58ce,at <*>(ActiveServices.java:<*>),3
319fd3be,at <*>(ActivityManagerService.java:<*>),2
c0ad4dde,at <*>$Stub.onTransact(IActivityManager.java:<*>),1
30742744,at <*>(Binder.java:<*>),77
8caf664d,Start proc <*>:<*>:postProcService<*> for service {<*><*>.<*>},3
c84d1731,WIN DEATH: null,1
d4839b5b,Unable to start service Intent { act=<*> pkg=<*> } U=<*>: not found,3
5b68d7ac,Unbind failed: could not find connection for <*>@<*>,3
b3b5e3f7,No permission grants found for <*>,102
c9f6f7a0,Background execution not allowed: receiving Intent { act=<*> dat=content:/<*> flg=<*> } to <*><*>.<*>,5
4afbfe1a,onPackageModified(packageName = <*>),7
fd3edde5,DefaultDialerCache: Refreshing default dialer for user <*>: now <*>: <*>,7
0e4b3167,<*> is exempt from freezer,5
20839fbb,START u0 {act=<*> dat=content:/<*> typ=image<*> pkg=<*> cmp=<*>/.pager.HostPhotoPagerActivity (has extras)} from uid <*>,1
fdf5e0b7,"MotoDisplayed <*>/.pager.HostPhotoPagerActivity,wp,ca,<*>",1
9679d8c0,"Slow operation: 56ms so far, now at attachApplicationLocked: after updateOomAdjLocked",1
94fc9666,Start proc <*>:<*>:background<*> for service {<*><*>.<*>},2
a4927dd9,Removing <*> content provider:<*>@<*>,10
48ab933b,START u0 {act=<*> <*> <*> <*> from uid <*>,4
cb442e4f,Slow delivery took <*> <*> <*> c=<recycled PooledLambda@<*>> m=<*>,2
d5f312ac,Window length <*> too long; limiting to <*> day,2
f6f5dfd8,Start proc <*>:<*>:push<*> for service {<*><*>.<*>},1
f36d2659,Loading provider <*>: <*>,1
d76d4264,Start proc <*>:<*>:webview_apk<*> for service {<*><*>.<*>},1
9f344718,Request to remove task ignored for non-existent task <*>,1
6e31d129,applyImeVisibility setVisible = <*> mCurClient = ClientState{<*> uid=<*> pid=<*> displayId=<*>},3
917fbf75,Duplicate finish request for r=ActivityRecord{<*> u0 <*><*>.<*> t160 f}},1
1f0dbf42,START u0 {act=<*> dat=olxapp:/<*>?keyword=apartamento&category=<*>&keep_location=true flg=<*> cmp=<*><*>.<*> (has extras)} from uid <*>,1
caf7c132,START u0 {flg=<*> cmp=<*><*>.<*> (has extras)} from uid <*>,2
aa13e49a,Removing uids <*><*>,6
b8163590,Deleting file 1704585420520tl,1
36f2c6b8,Suppressed redundant power key press while already in the process of turning the screen on.,1
dabdfae3,enableScreen mKeyguardDrawnOnce=true awake=true mBootMessageNeedsHiding=false,1
eece268d,Screen on took <*> ms,1
9d70dda5,"onAuthenticated(true), ID:<*>, Owner: <*>, isBP: false, listener: <*>@<*>, requireConfirmation: false, user: <*>, clientMonitor: {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, userId=<*>}, displayId: <*>",1
920caf26,Deleting file 1704585968995tl,1
ee4422b0,Killing <*>:<*>:sandboxed_process0:<*>:<*><*> (adj <*>): excessive cpu <*> during <*> dur=<*> limit=<*>,1
56a03659,Deleting file 1704586320632tl,1
f73b325e,Killing <*>:<*><*> (adj <*>): depends on provider <*>/.ModelContentProvider in dying proc <*> (adj -<*>),1
cddded57,Deleting file 1704587221102tl,1
73bdef87,Skipping deliver [background] BroadcastRecord{<*> u<*> <*>} to ReceiverList{<*> <*> <*><*> remote:<*>}: process gone or crashing,1
06d9a20a,START u0 {dat=/<*> cmp=<*><*>.<*> (has extras)} from uid <*>,2
36ecd90d,Deleting file 1704587769275tl,1
265e52e4,Deleting file 1704588121850tl,1
2c61b1d1,"WiFi energy data was reset, new WiFi energy data is WifiActivityEnergyInfo{ mTimeSinceBootMillis=<*> mStackState=<*> mControllerTxDurationMillis=<*> mControllerRxDurationMillis=<*> mControllerScanDurationMillis=<*> mControllerIdleDurationMillis=<*> mControllerEnergyUsedMicroJoules=<*> }",3
ac278eab,Deleting file 1704589022877tl,1
8d7d91c4,A resource failed to call <*>,26112
ab243bc3,In wakeup_callback: resumed from suspend,42
d472f22b,"mn78_get_config::SensorType = <*>, sample rate = <*>, report rate = <*> *num_clients = <*>",122
8fd41bce,"mn78_reval_instance_config num_clients = <*>,ps_info.num_clients = <*>",61
ddd673a2,"mn78_set_lsensor_intr_threshold - rc=<*>, low_thd = <*>, high_thd = <*>",84
93f0bceb,mn78_send_last_data <*>,61
ac6a062e,mn78_send_last_data: ------------------- fac_cal_client_present=<*>,61
1d102c74,Chime Filter is invoked.,1
6468ee57,Dropping with reason: SILENT_NOTIFICATION,1
3c32d937,(REDACTED) Finished Broadcast execution [%d].,1
eca0cc75,GCM push is empty or missing raw_data_key.,1
842168c6,#parsePushMessage: Got null rawMessage.,1
556160ad,#onReceive: Did not receive a valid GsaPushMessage.,1
6873a7b5,broadcast intent callback: result=CANCELLED forIntent { act=<*> pkg=<*> (has extras) },1
b4e7d82f,Forked child process <*>,14
a17d7249,Using CollectorTypeCC GC.,15
2ccda5aa,Not starting debugger since process cannot load the jdwp agent.,13
1c1f6c0e,Binder ioctl to enable oneway spam detection failed: Invalid argument,318
c7e6d383,"mn78_sensor_read_als data=<*>, cmp h = <*>, l = <*>, int_flag = <*>,cmp_rstn = <*>, lock = <*>,als_sat = <*>,als channel <*> = <*>,als channel <*> = <*>,als channel <*>= <*>",63
6452cf41,<*> als: int_flag = <*> ps: int_flag = <*>,63
1121773b,"mn78_sensor_intr_als_set_thd raw=<*>, mn78_als_intr_thd_percent=<*>",28
6aae67fd,"mn78_sensor_als_report: lux=<*>, ch1=<*>, state->als_info.scale =<*>",28
8e979e90,"mn78_sensor_ps_report:state->ps_info.ps_last_report = far , state->ps_info.pdata=<*>,state->ps_info.cover_raw=<*>,state->ps_info.uncover_raw=<*>,low_threshold=<*>,high_threshold=<*>",28
e7404a98,"Configuring clns<*> for other apk <*> target_sdk_version=<*>, <*> <*> <*>",29
e4bb637f,Extending system_exposed_libraries: <*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>,24
47be0d78,"WARNING, no carrier configs on phone Id: <*>",20
c70db067,chargerType=<*> batteryLevel=<*> totalBatteryCapacity=<*>,20
16ded90a,Unable to open <*> No such file or directory,84
9d50fc3c,Entry not found,15
ae63f9f5,"Configuring clns<*> for other apk <*> target_sdk_version=<*>, uses_libraries=, <*>",5
866e8818,ANGLE Developer option for <*> set to: 'default',14
a8b6f394,Neither updatable production driver nor prerelease driver is supported.,14
0c031566,Using Network Security Config from resource <*> debugBuild: false,8
35cf1316,ClassLoader referenced unknown path:,5
42bbc233,Returning BLOCKED NetworkInfo to uid=<*>,3
96e7d2f6,"ClassLoaderContext classpath size mismatch. expected=<*>, found=<*> <*> | <*>",7
4ac62fec,Killing <*>:com.whatsapp<*> (adj <*>): empty #<*>,1
d11c04a8,Successfully killed process cgroup uid <*> pid <*> in <*>,11
f61eb8ea,setExactAndAllowWhileIdle [name: GCM_HB_ALARM type: <*> triggerAtMillis: <*>],8
e98fe88c,#processIntentDefault,1
a5d3baaf,"releasing NetworkRequest [ REQUEST id=<*>, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: <*> RequestorUid: <*> RequestorPkg: <*> UnderlyingNetworks: Null] ] (release request)",4
160f0e74,GCM_HB_ALARM release without a matched acquire!,4
4d930744,Process <*> exited due to signal <*> (Killed),11
de8de0a5,"App measurement initialized, version: <*>",1
9d986a12,To enable debug logging run: adb shell setprop <*> VERBOSE,1
3e51ded5,To enable faster debug mode event logging run:,1
518bcbeb,adb shell setprop <*> com.zzkko,1
bdeddf6d,onBind: Intent { act=<*> pkg=<*> },1
