EventId,EventTemplate,Occurrences
dac7cfaf,fname = a53xzh,2
919b8c20,fname = a53xcsx,2
23bc3502,fname = a53xnaxx,2
a0b1dead,fname = a53xksx,2
25839d47,fname = a53xnsser,2
929c73a1,fname = a53xnstur,2
d290048c,fname = a53xnsxx,2
dc19b819,fname = a53xsqx,2
19df4527,fname = a53xsqw,2
74ecf375,fname = a53xnaeea,2
b493280d,fname = a53xue,2
45650a8b,fname = SC-53C,2
7561a572,fname = SCG15_jp_kdi,2
f5f93e34,fname = xcoverpro2cs,2
b427c032,fname = xcoverpro2ue,2
ee49f22b,fname = xcoverpro2tur,2
3934624c,fname = xcoverpro2eea,2
f170bcea,fname = xcoverpro2xx,2
730646ae,fname = xcoverpro2sq,2
e2a01a24,fname = a13ub,4
57e883aa,fname = a13nsser,2
8c52fff3,fname = a13nseea,2
fa717f41,fname = a13nnxx,2
dcb6cb2c,fname = a13nntur,2
6a174a30,fname = a13ks,2
3fe38ac9,fname = a13nsxx,2
8b46246a,fname = a13vensxx,2
f040aebb,fname = a13venseea,2
063bedf0,fname = a13vennxx,2
ecc0b635,fname = a13venntur,2
c3601798,fname = a13sq,2
c7b67548,fname = a13ue,2
2b48293c,fname = a13xzh,2
caaab092,fname = a13xub,2
6cdef36d,fname = a13xskt,2
42014ace,fname = a13xnsxx,2
43c73e61,fname = a13xnseea,2
418f4131,fname = a13xcs,2
f0e24613,fname = a13xsq,2
8fd76a1a,fname = a13xnnxx,2
50e31ead,fname = a13xue,2
8e5c6faf,fname = a23xqzh,2
db119312,fname = a23xqsqw,2
748f2a39,fname = a23xqsq,2
11746c87,fname = a23xqnsxx,2
55c8a479,fname = a23xqnseea,2
b18c8741,fname = a23xqnsdxx,2
b72c329e,fname = a23xqub,2
0c2f4e18,fname = a23xqnndxx,2
99be5cf4,fname = a23xque,2
77241510,fname = a23xqtfn,2
2f44e159,fname = a23xqnsser,2
c66b462d,fname = a23xqnsdtur,2
51d302a9,fname = a23exrkt,2
9969490e,fname = SC-56C,2
9e493260,fname = SCG18_jcm_jp,2
1adf288f,fname = SCG18_jp_kdi,2
664bf885,fname = gtact4proue,2
7232ec19,fname = gtact4proxser,2
1c482334,fname = gtact4proxeea,2
8176f9bf,fname = gtact4prokxx,2
364160f2,fname = gtact4protur,2
c3ce3b96,fname = gtact4proxxx,2
dc6c27a5,fname = gtact4prowifieea,2
7b251836,fname = gtact4prowifixx,2
560d8766,fname = gtact4prowifiser,2
d837124e,fname = dm1qzhx,2
189c41d1,fname = dm1qxxx,2
34c1c759,fname = dm1qxtur,2
b9c89549,fname = dm1qxser,2
b2b5b10f,fname = dm1qxeea,2
1f8e06f9,fname = dm1quew,2
853b62c9,fname = dm1qsqw,2
9428c392,fname = dm1qksx,2
084ad3ff,fname = dm1qcsx,2
91507e35,fname = dm2qzhx,2
5e21d2fc,fname = dm2qxxx,2
c9601316,fname = dm2qxtur,2
8569be24,fname = dm2qxser,2
5d1fcc65,fname = dm2qxeea,2
a9beadad,fname = dm2quew,2
dac1f676,fname = dm2qsqw,2
9e5a765c,fname = dm2qksx,2
8fdb0143,fname = dm2qcsx,2
a73fdce7,fname = dm3qzhx,2
61b266f6,fname = dm3qxxx,2
ef111ef1,fname = dm3qxtur,2
40689c37,fname = dm3qxser,2
15564b36,fname = dm3qxeea,2
34f9f8b3,fname = dm3quew,2
991c6457,fname = dm3qsqw,2
4245e450,fname = dm3qksx,2
cfa77ec4,fname = dm3qcsx,2
27337948,fname = a54xzh,2
dfda220d,fname = a54xue,2
f0b6c2bf,fname = a54xsqx,2
09e946c1,fname = a54xsqw,2
fe9bd3ba,fname = a54xskt,2
84317845,fname = a54xnaxx,2
8ac54c9b,fname = a54xnaeea,2
bc3ce7ca,fname = a54xcs,2
19116247,fname = a34xzh,2
0361a6f2,fname = a34xxx,2
459994f7,fname = a34xub,2
6f21d8fa,fname = a34xks,2
30923912,fname = a34xeea,2
b03fc6eb,fname = a34xdxx,2
be40627b,fname = a14mnseea,2
06e1e725,fname = a14mnsxx,2
937aba4c,fname = a14mnntur,2
670ef071,fname = a14mnnxx,2
397e7975,"aer = false, f.getPath().contains = true",2
52e6033a,SEServiceFeature running,2
0455e880,NFC SKU:,2
7c7cd28c,eSE_COS:,2
93b26b40,countryCode: BRAZIL,2
145ccb92,isJapan: false,2
e9016232,support eSE: false,2
f9dcfa13,removed eSE secure element feature: not support se,2
81556314,readAllPermissions took to complete: <*>,2
205725d3,InitThreadPoolExec:ReadingSystemConfig took to complete: 213ms,1
91a95524,staticInitialize: UnifiedMemoryReclaimer is disabled by config,1
e7d40481,createInstance start,2
6ab20287,init start,2
0b900bdf,feature disabled,1
12815754,Static Initialization of <*>,2
d0417f5e,Connection with lmkd established,1
81619474,Updated health check state for package <*> INACTIVE -> PASSED,72
913c7b8b,mDBInitReTryCnt=<*>,4
4495b970,ambient.on is deprecated! Use <*> instead.,2
2e5c1e02,screen.on is deprecated! Use <*> instead.,2
5f0b085a,screen.full is deprecated! Use <*> instead.,2
fbc8cad8,"getAverageBatteryDrainMaH called with unexpected key: <*>, <*>",16
049ebb9f,Reading daily items from <*>.xml,1
c71879ba,mPerClusterTimesAvailable=false,1
f28f4aad,update stats : <*> (<*>),981
b0922157,Update Rail Energy data,148
4437a5bf,Update CPU state,844
7b13c5d5,No kernel memory bandwidth stats available,1
b68afadf,Update Kernel wakelock & memory state,11
3ddca9a6,Update RPM state,11
21ab4e04,mStats lock released,981
2b9726c0,done updateExternalStatsLocked,981
18793bd0,Read new rules (A:<*> B:<*> S:<*>),1
313c8398,SwappinessController() - default value: <*>,1
6214ff61,KillPolicyManager(),1
7a105965,recoverFreezerStateIfTHAWED error: file doesn't exist or can't write,1
b4b26d27,"parseAllowList: LocalVersion=<*>, ScpmVersion=<*>, XmlVersion=<*>",2
bcf9558a,ActivityManagerServiceExt :: created,1
0323aaeb,Current Launcher: <*>,1
5256ed8b,initKillPolicyManager(),1
cc793815,AppOpsService published,1
70d4c2c2,StartActivityManager took to complete: 437ms,1
0e3850b9,StartDataLoaderManagerService,1
fe68c29b,StartDataLoaderManagerService took to complete: 1ms,1
061f471f,StartIncrementalService,1
940a9f06,StartIncrementalService took to complete: 6ms,1
b270627b,StartPowerManager,1
23c62ec0,[PWL] sb acquire: <*>,771
30d46b25,Setting HAL interactive mode to <*>,14
2a00c788,StartPowerManager took to complete: 14ms,1
671477e7,StartThermalManager,1
0a4cb38e,StartThermalManager took to complete: 2ms,1
d6900b7e,StartHintManager,1
52918cfa,StartHintManager took to complete: 1ms,1
e3f25f99,InitPowerManagement,1
1f266630,[api] registerLowPowerModeObserver: <*>@<*> (uid: <*> pid: <*>),1
05464dc8,InitPowerManagement took to complete: 1ms,1
954f0d9d,VaultKeeperService,1
50ec742d,Starting <*>$LifeCycle,3
cd0ccf48,onStart(),2
2d7b37f4,VaultKeeperService took to complete: 7ms,1
379ee508,PACMService,1
d5d95636,Success to start PACM Service(S-ver : <*>/ P-ver : <*>),1
3bbfa766,PACMService took to complete: 26ms,1
ce5dc313,StartRecoverySystemService,1
8ed7708c,StartRecoverySystemService took to complete: 1ms,1
6f88ae80,StartLightsService,1
ae561124,fileExist <*>: false,1
92d4bd5a,"[SvcLED] mUseSoftwareAutoBrightness: true, mUseLEDAutoBrightness: false, mDelayForcedSvcLEDTask: <*>, mUsePatternLED: true",1
00c68ad9,StartLightsService took to complete: 5ms,1
dbacd872,StartPdpService,1
f0063937,[PDP] onStart,1
cb9871ff,StartPdpService took to complete: 0ms,1
1844687d,StartDisplayOffloadService,1
7d404e27,StartDisplayOffloadService took to complete: 0ms,1
b984363d,StartSidekickService,1
06096e38,StartSidekickService took to complete: 0ms,1
3f544421,StartDisplayManager,1
50574647,Create DisplayManagerService took to complete: 5ms,1
86586ada,DisplayManagerService onStart,1
a9364f2f,loadRememberedActiveDisplayFitStatusFromXml activeDisplayFitStatus : false,1
a9a7e10a,StartDisplayManager took to complete: 8ms,1
cdb923b2,WaitForDisplay,1
e3885609,!@Boot_EBS_D: PHASE_WAIT_FOR_DEFAULT_DISPLAY,1
02e1d9ec,Starting phase <*>,8
