EventId,EventTemplate,Occurrences
1e69af4b,Start proc <*>:<*>:sandboxed_process0:<*>:<*><*> for {<*><*>.<*>:<*>},10
c01b16dd,"Slow operation: <*> so far, now at startProcess: <*> <*> <*> <*> <*>",9
18e355e5,"Killing <*>:<*>:webview_service<*> (adj <*>, setSvc -<*>): empty #<*>",2
5f5aeb42,appDiedLocked: app=ProcessRecord{<*> <*>:<*>:webview_service<*>} thread=<*>@<*> fromBinderDied=true isKilledByAm=true reason=null,2
7de036d2,Start proc <*>:<*>:webview_service<*> for service {<*><*>.<*>},2
2e1fd7c7,Enqueueing job: (job:<*><*>.<*><*>.<*>$NotifyDatasetChangedJobService) work: JobWorkItem{id=<*> intent=Intent { (has extras) }},7
d407dbc0,Enqueueing job: (job:<*><*>.<*>/.CalendarProviderJobService) work: JobWorkItem{id=<*> intent=Intent { act=<*> dat=content:/<*>.android.calendar<*> flg=<*> cmp=<*>/.CalendarProviderBroadcastReceiver (has extras) }},1
aa1b09dd,SURFACE SHOW Surface(name=<*>)/@<*> on display:<*>,22
7e21f21e,Changing focus of displayId=<*> to <*> <*> <*> <*> <*>,86
056169cb,"Config changes=<*> {<*>.<*> 724mcc5mnc [pt_BR] ldltr sw411dp <*> <*> 420dpi nrml long layoutCompatNeeded <*> night mot-phone finger -keyb<*> -nav<*> winConfig={ mBounds=Rect(<*>, <*> - <*>, <*>) mAppBounds=Rect(<*>, <*> - <*>, <*>) mMaxBounds=Rect(<*>, <*> - <*>, <*>) mWindowingMode=fullscreen mDisplayWindowingMode=fullscreen mActivityType=undefined mAlwaysOnTop=undefined <*> as.<*> s.<*> fontWeightAdjustment=<*> spnclarobr gidnull}",13
15cbc40c,Failed to schedule configuration change,2
ff52c40c,<*>,408
d040c7f0,at <*>(Native Method),19
bb2e0a19,at <*>(BinderProxy.java:<*>),5
eb008f2f,at <*>$Stub$Proxy.scheduleTransaction(IApplicationThread.java:<*>),2
b2625056,at <*>(ClientTransaction.java:<*>),2
61ce08d7,at <*>(ClientLifecycleManager.java:<*>),4
0845ffd7,at <*>(WindowProcessController.java:<*>),6
358b5211,at <*>(ActivityTaskManagerService.java:<*>),2
c901c639,at <*>(DisplayContent.java:<*>),6
d408e9bc,at <*>(DisplayRotation.java:<*>),2
d77bdf3a,at <*>$<*>(DisplayRotation.java:<*>),2
b10c9f99,at <*>$<*>.lambda$continueRotateDisplay$<*>(DisplayRotation.java:<*>),2
8c9eab3e,at <*>$<*>$$ExternalSyntheticLambda0.accept(Unknown Source:<*>),2
96b8e3f0,at <*>(PooledLambdaImpl.java:<*>),4
e7173854,at <*>(OmniFunction.java:<*>),2
6c362eee,at <*>(Handler.java:<*>),11
179779eb,at <*>(Looper.java:<*>),20
7d085f2b,at <*>(HandlerThread.java:<*>),4
27165363,at <*>(ServiceThread.java:<*>),3
76640adf,"Override config changes=<*> {<*>.<*> 724mcc5mnc [pt_BR] ldltr sw411dp <*> <*> 420dpi nrml long layoutCompatNeeded <*> night mot-phone finger -keyb<*> -nav<*> winConfig={ mBounds=Rect(<*>, <*> - <*>, <*>) mAppBounds=Rect(<*>, <*> - <*>, <*>) mMaxBounds=Rect(<*>, <*> - <*>, <*>) mWindowingMode=fullscreen mDisplayWindowingMode=fullscreen mActivityType=undefined mAlwaysOnTop=undefined <*> as.<*> s.<*> fontWeightAdjustment=<*> spnclarobr gidnull} for displayId=<*>",13
3e6d6d4a,Could not report config changes to the window token client.,1
1533a846,"Failed to notify process <*> that displays changed, assuming it died.",1
9e1530af,at <*>$Stub$Proxy.onDisplayEvent(IDisplayManagerCallback.java:<*>),1
612f7b99,at <*>$CallbackRecord.notifyDisplayEventAsync(DisplayManagerService.java:<*>),1
033ba31c,at <*>(DisplayManagerService.java:<*>),1
26f7712c,at <*>$<*>(DisplayManagerService.java:<*>),1
6dbef393,at <*>$DisplayManagerHandler.handleMessage(DisplayManagerService.java:<*>),1
085df1cb,Skipping deliver [foreground] BroadcastRecord{<*> u<*> <*>} to ReceiverList{<*> <*> <*><*> remote:<*>}: process gone or crashing,4
2664a82d,"Killing <*> (adj <*>, setSvc -<*>): <*> <*>",7
cedb2ec2,appDiedLocked: app=ProcessRecord{<*> <*> thread=<*>@<*> fromBinderDied=true isKilledByAm=true reason=null,14
6862b253,Scheduling restart of crashed service <*> in 1000ms for connection,7
6263d355,START u0 {act=<*> cat=[<*>] flg=<*> cmp=<*><*>.<*> (has extras)} from uid <*>,3
f07fafd8,"getPreferredLaunchDisplay userset_displayid true user set display id <*>, current display id -<*>, current focus display <*>",6
5ff6e1f3,WIN DEATH: Window{<*> u0 <*>,5
09591619,Can't find TaskDisplayArea to determine support for multi window. Task id=<*> attached=false,19
2550cbc8,"START u0 {act=<*> cat=[<*>] flg=<*> <*> bnds=[<*>,<*>][<*>,<*>]} from uid <*>",4
2dc1c239,"getPreferredLaunchDisplay userset_displayid false user set display id <*>, current display id -<*>, current focus display <*>",31
8053af44,SURFACE SHOW Surface(name=Splash Screen <*> on display:<*>,4
d699dbe5,Unable to instantiate appComponentFactory,2
a281f507,"<*>: Didn't find class ""<*>"" on path: DexPathList[[zip file ""<*>/~~_ms1B1tp_nd_aa32CpUh3g==<*>.<*>==<*>.apk"", zip file ""<*>/~~_ms1B1tp_nd_aa32CpUh3g==<*>.<*>==<*>.arm64_v8a.apk"", zip file ""<*>/~~_ms1B1tp_nd_aa32CpUh3g==<*>.<*>==<*>.pt.apk"", zip file ""<*>/~~_ms1B1tp_nd_aa32CpUh3g==<*>.<*>==<*>.xxhdpi.apk"", zip file ""<*>/~~_ms1B1tp_nd_aa32CpUh3g==<*>.<*>==<*>.apk""],nativeLibraryDirectories=[<*>/~~_ms1B1tp_nd_aa32CpUh3g==<*>.<*>==<*>, <*>/~~_ms1B1tp_nd_aa32CpUh3g==<*>.<*>==<*>.apk!<*>, <*>/~~_ms1B1tp_nd_aa32CpUh3g==<*>.<*>==<*>.arm64_v8a.apk!<*>, <*>/~~_ms1B1tp_nd_aa32CpUh3g==<*>.<*>==<*>.pt.apk!<*>, <*>/~~_ms1B1tp_nd_aa32CpUh3g==<*>.<*>==<*>.xxhdpi.apk!<*>, <*>/~~_ms1B1tp_nd_aa32CpUh3g==<*>.<*>==<*>.apk!<*>, <*>, <*>]]",2
83344b08,at <*>(BaseDexClassLoader.java:<*>),2
e7921ab1,at <*>(ClassLoader.java:<*>),4
5d4c35ad,at <*>(LoadedApk.java:<*>),16
57867c91,at <*>(ContextImpl.java:<*>),40
e4e86000,at <*>(ActivityThread.java:<*>),10
041a25eb,at <*>$<*>(ActivityThread.java:<*>),4
30126ec7,at <*>$H.handleMessage(ActivityThread.java:<*>),4
8868fa39,at <*>$MethodAndArgsCaller.run(RuntimeInit.java:<*>),8
4a4d0184,at <*>(ZygoteInit.java:<*>),6
ed0f9c27,Suppressed: <*>: Failed to open dex files from <*> because: Entry not found,8
8a7c00dd,at <*>(DexFile.java:<*>),8
eaedef11,at <*>.<init>(DexFile.java:<*>),16
c227f9cd,at <*>(DexPathList.java:<*>),16
0b587638,at <*>.<init>(DexPathList.java:<*>),8
506a1679,at <*>.<init>(BaseDexClassLoader.java:<*>),16
42528247,at <*>.<init>(PathClassLoader.java:<*>),16
78a5b129,at <*>(ClassLoaderFactory.java:<*>),16
f9ea38b4,at <*>(ApplicationLoaders.java:<*>),16
6c5e5869,... <*> more,11
bb121333,SURFACE hide Surface(name=<*>)/@<*> on display:<*>,21
8f860151,Failed looking up window session=Session{<*> <*>:u0a10365} callers=<*>:<*> <*>:<*> <*>$Stub.onTransact:<*>,1
9ce96f12,"MotoDisplayed <*><*>.<*>,cp,ca,<*>",2
6b36d000,"package <*> not found, can't check for attributionTag null",2
4e897722,SURFACE hide Surface(name=Splash Screen <*> on display:<*>,4
53d01a39,"uevent={POWER_SUPPLY_VOLTAGE_NOW=<*>, POWER_SUPPLY_CHARGE_CONTROL_LIMIT_MAX=<*>, POWER_SUPPLY_TYPE=Battery, POWER_SUPPLY_HEALTH=Good, POWER_SUPPLY_TECHNOLOGY=Li-ion, POWER_SUPPLY_CHARGE_FULL_DESIGN=<*>, SEQNUM=<*>, POWER_SUPPLY_CHARGE_CONTROL_LIMIT=<*>, <*> <*> <*> <*> <*> <*> <*> <*> POWER_SUPPLY_INPUT_CURRENT_LIMIT=<*>, <*> POWER_SUPPLY_PRESENT=<*>, POWER_SUPPLY_CHARGE_FULL=<*>, POWER_SUPPLY_TIME_TO_FULL_NOW=-<*>, POWER_SUPPLY_CONSTANT_CHARGE_CURRENT=<*>, SUBSYSTEM=power_supply, POWER_SUPPLY_TEMP=<*>, ACTION=change, POWER_SUPPLY_NAME=battery, POWER_SUPPLY_VOLTAGE_MAX=<*>, POWER_SUPPLY_CONSTANT_CHARGE_CURRENT_MAX=<*>, POWER_SUPPLY_CHARGE_COUNTER=<*>}",236
e5d067b5,"uevent={POWER_SUPPLY_VOLTAGE_NOW=<*>, POWER_SUPPLY_CHARGE_CONTROL_LIMIT_MAX=<*>, POWER_SUPPLY_TYPE=Battery, POWER_SUPPLY_HEALTH=Good, POWER_SUPPLY_TECHNOLOGY=Li-ion, POWER_SUPPLY_CHARGE_FULL_DESIGN=<*>, SEQNUM=<*>, POWER_SUPPLY_CHARGE_CONTROL_LIMIT=<*>, <*> POWER_SUPPLY_CURRENT_MAX=<*>, POWER_SUPPLY_CYCLE_COUNT=<*>, POWER_SUPPLY_CHARGE_TERM_CURRENT=-<*>, POWER_SUPPLY_CAPACITY=<*>, DEVPATH=<*>.qcom,spmi<*>.qcom,spmi:qcom,pm7250b@<*>:qcom,qpnp-smb5-mmi<*>, <*> POWER_SUPPLY_INPUT_CURRENT_LIMIT=<*>, <*> POWER_SUPPLY_PRESENT=<*>, POWER_SUPPLY_CHARGE_FULL=<*>, POWER_SUPPLY_TIME_TO_FULL_NOW=-<*>, POWER_SUPPLY_CONSTANT_CHARGE_CURRENT=<*>, SUBSYSTEM=power_supply, POWER_SUPPLY_TEMP=<*>, ACTION=change, POWER_SUPPLY_NAME=battery, POWER_SUPPLY_VOLTAGE_MAX=<*>, POWER_SUPPLY_CONSTANT_CHARGE_CURRENT_MAX=<*>, POWER_SUPPLY_CHARGE_COUNTER=<*>}",228
34d04734,SURFACE create Surface(name=NotificationShade)/@<*> on display:<*>,18
87c54be7,SURFACE SHOW Surface(name=NotificationShade)/@<*> on display:<*>,18
009846a6,SURFACE destroy Surface(name=NotificationShade)/@<*> on display:<*>,18
7514194a,Stopping service due to app idle: u0a282 <*> <*><*>.<*>,2
1ac01e0c,powerPress: eventTime=<*> interactive=true count=<*> <*> mShortPressOnPowerBehavior=<*>,27
c4b558a4,"Powering off display group due to power_button (groupId= <*>, uid= <*>)...",20
d9455ed4,Going to sleep due to power_button (uid <*>)...,20
caa33ffb,"setInteractive false, called by = <*>",37
619b8ccb,Started going to sleep... (why=OFF_BECAUSE_OF_USER),20
878d5f45,isEncrypted: false isLockdown: false,12
f271b809,isUdfpsLocalHbmSupport defaultSupport=false debugSupport=false,26
101384ab,"[<*>] {[<*>] FingerprintUpdateActiveUserClient, proto=<*>, owner=android, cookie=<*>, requestId=-<*>, userId=<*>}, new queue size: <*>",12
c9332da9,"[Polled] {[<*>] FingerprintUpdateActiveUserClient, proto=<*>, owner=android, cookie=<*>, requestId=-<*>, userId=<*>}, State: <*>",12
8495f17d,"[Starting] {[<*>] FingerprintUpdateActiveUserClient, proto=<*>, owner=android, cookie=<*>, requestId=-<*>, userId=<*>}, State: <*>",12
14f14d48,"[Started] {[<*>] FingerprintUpdateActiveUserClient, proto=<*>, owner=android, cookie=<*>, requestId=-<*>, userId=<*>}",12
1a431671,"[<*>] {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>}, new queue size: <*>",12
f406ec00,"Not idle, current operation: {[<*>] <*> proto=<*>, <*> cookie=<*>, <*> userId=<*>}, State: <*>",13
e2486b71,"[Finishing] {[<*>] FingerprintUpdateActiveUserClient, proto=<*>, owner=android, cookie=<*>, requestId=-<*>, userId=<*>}, success: true",12
b8cc20a8,"[Polled] {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>}, State: <*>",12
7cd9d62a,"Notifying gesture availability, <*>",24
c43c6fa3,"[Starting] {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>}, State: <*>",12
99df71c1,"[Started] {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>}",12
49678d26,"addAuthenticationClient(OtherFp), client: {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>}",12
608a927c,"Fps state updated from <*> to <*>, client {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>}",12
3df05222,Requesting auth for <*>,12
4a6c0d0a,"[StateChanged] {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>}, state: <*>",25
1107707d,"onClientStateChanged client={[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>} newState=<*>",25
264000a7,Blocking screen off,37
6583ac5a,Unblocked screen off after <*> ms,37
204588c9,Display0 turned off...,37
7e6725c7,Top Process State changed to <*>,24
08e0776d,Tracking association SourceState{<*> <*><*> <*> #<*>} whose proc state <*> is better than process ProcessState{<*> <*> <*> proc state <*> (<*> skipped),22
be7103eb,Brightness [<*>.<*>] reason changing to: <*> previous reason: <*>,74
88044a5a,setDisplayPowerMode mode=<*> for display=<*>@<*>,74
5c1712e3,"Display device changed state: ""Tela integrada"", <*>",74
71bc2a7f,Entering dreamland.,20
2c9a8946,Dozing... groupId=<*>,20
6f07c1e9,"Starting dream: name=ComponentInfo{<*><*>.<*>}, isTest=false, canDoze=true, userId=<*>",20
a032e834,onCreate(),20
7e6e5840,onBind() intent = Intent { act=<*> flg=<*> cmp=<*>/.doze.DozeService },20
355c7756,"onServiceConnected: name=ComponentInfo{<*><*>.<*>}, service=<*>@<*>",20
fbf40ee1,onServiceConnected to attach: name=ComponentInfo{<*><*>.<*>},20
ca2bce5c,"DreamServiceWrapper attach: dreamToken=<*>@<*>, canDoze=true",20
e2da5e2b,"attach() called: dreamToken=<*>@<*>, canDoze=true mWindow=null mWindowless=true",20
cd960dd3,onDreamingStarted(),20
1cf22e32,"Dream requested to start dozing: <*>@<*>, screenState=<*>, screenBrightness=<*>",68
672ebbcd,mDreamingStartedCallback sendResult,20
601eb4ec,Finished going to sleep... (why=OFF_BECAUSE_OF_USER),20
75e30f91,Calling Update secure attr with <*> value = <*>,24
cdb4b80f,Actually updating secure attr with <*>,24
d088b703,"Sensor ID(<*>), oemStrength: <*>, updatedStrength: <*>, modality <*>, state: <*>, cookie: <*>, props: ID: <*>, Strength: <*>, Type: <*>, SupportsFaceDetection: false, sensorId <*>, hasEnrollments: false cannot participate in Keystore operations",25
35147b4f,Set USB secure = <*> by <*>,24
487b25a7,applyOemOverride usbfunctions=mtp bootmode=normal,12
b0421b07,finishDrawing of orientation change: Window{<*> u0 <*> <*>,37
85f5d9ac,Enqueueing job: (job:<*><*>.motorola.motodisplay/.analytics.AnalyticsIntentService) work: JobWorkItem{id=<*> intent=Intent { <*> cmp=<*>/.analytics.AnalyticsIntentService (has extras) }},40
5214136f,SURFACE create Surface(name=AOD)/@<*> on display:<*>,19
2524e2f9,SURFACE SHOW Surface(name=AOD)/@<*> on display:<*>,19
bde04bbe,"Receiver with filter <*>@<*> already registered for pid <*>, callerPackage is <*>",38
1eee3a89,Enabling component <*>/.notification.DisplayNotifListenerService,19
d966ae91,binding: Intent { act=<*> cmp=<*>/.notification.DisplayNotifListenerService (has extras) },19
cf116934,<*> notification listener service connected: ComponentInfo{<*><*>.<*>},19
6bc5db1e,setInteractive true.,51
c5ced44b,Display <*> turning on...,37
08c60d0a,isKeyguardAuthState = YES.,34
01c98187,<*>.,37
6ce08c4d,Setting mKeyguardDrawComplete,37
2c883d12,All windows ready for every display,37
1d14879f,Setting mWindowManagerDrawComplete,37
5f0d9cd8,finishScreenTurningOn..,37
2dc70e4b,enableScreen mKeyguardDrawnOnce=true awake=false mBootMessageNeedsHiding=false,31
db5a90c5,Display <*> turned on...,37
1cbd7709,"Acquired: <*> <*>, shouldSend: true",12
fb382960,Authentication latency: -<*>,12
0af8b73e,found a negative latency : -<*>,13
d1cafb44,"onAuthenticated(true), ID:<*>, Owner: <*>, isBP: false, listener: <*>@<*>, requireConfirmation: false, user: <*>, clientMonitor: {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>}, displayId: <*>",11
2f578dc7,"Allowing background authentication, this is allowed only for platform or test invocations",12
563d4a53,"resetLockout from: <*>, for: <*>, userId: <*>",11
0a42919e,addAuthToken: <*>,11
bf4428b9,disableDisplayColorMatrix disable=false,12
bd4233fb,onAuthenticationSucceeded,12
aef97ba8,"Ignoring lockout reset, no templates enrolled for user: <*>",11
0c5effcb,"[Finishing] {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>}, success: <*>",12
fd471775,"removeAuthenticationClient(OtherFp), client: {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>}",12
3833deec,"Client finished, fps state updated to <*>, client {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>}",12
9bb14aec,"No operations, returning to idle",12
5bc6c24d,handleMessage:succeed,11
01078bc1,"Powering on display group fromDozing (groupId=<*>, uid=<*>, <*> <*>",19
9e800ccf,"Waking up from Dozing (uid=<*>, <*> <*>",19
26840bab,"handleSandman stop dream, groupId=<*>",20
10db7391,Gently waking up from dream.,20
10203f05,Performing gentle wake from dream.,40
9892a877,"wakeUp(): fromSystem=true, mWaking=false, mFinished=false",20
a74c9f4a,finish(): mFinished=false activity=null,20
92a6c6f3,"Dream finished: <*>@<*>, immediate=true",20
628332c0,Leaving dreamland.,20
43c6b406,"Stopping dream: name=ComponentInfo{<*><*>.<*>}, isTest=false, canDoze=true, userId=<*>, reason='finished self'(from 'requested stopDream')",20
b4b7035b,Slow dispatch took <*> main <*> <*> m=<*>,16
7b93fe46,Started waking up... <*>,20
fab0998b,Finished waking up... <*>,20
c1230e93,detach(): Calling onDreamingStopped(),20
24e7dc8b,onDreamingStopped(),20
4cfefd92,finish(): mFinished=true activity=null,60
ee21e5c9,detach(): mActivity=null mActivity.isFinishing()=false,40
d1a80e9f,onDestroy(),20
1846bf8d,Background execution not allowed: receiving Intent { act=<*> flg=<*> } to <*>,60
20f534e3,SURFACE destroy Surface(name=AOD)/@<*> on display:<*>,19
bc75fc11,Slow delivery took <*> main <*> <*> m=<*>,4
8ea1e4c6,Drained,4
1e9107f7,Disabling component <*>/.notification.DisplayNotifListenerService,19
6d5bdb80,Screen frozen for <*> due to Window{<*> u0 <*>,2
c8d201a8,"reply too large data on java level: InterfaceDescriptor = null, code = <*>",22
ed1b2d19,"Activity reported stop, but no longer stopping: ActivityRecord{<*> u0 <*><*>.<*> t3145 f}} DESTROYING",1
aa13e49a,Removing uids <*><*>,5
825bbd01,"Window background is transparent, fill background with black color",1
f464c149,START u0 {cmp=<*><*>.<*> (has extras)} from uid <*>,5
b503feb1,Tried to set launchTime (<*>) < mLastActivityLaunchTime (<*>),11
99448f3d,"MotoDisplayed <*><*>.<*>,wp,ca,<*>",5
708a3795,Alarms must either supply a PendingIntent or an AlarmReceiver,7
f1b23b2c,User[<*>] Flushing usage stats to disk,4
d5f312ac,Window length <*> too long; limiting to <*> day,2
068cb27f,Enqueueing job: (job:<*><*>.whatsapp/.AlarmService) work: JobWorkItem{id=<*> intent=Intent { act=<*> flg=<*> cmp=com.whatsapp/.AlarmService }},1
8d7d256b,readCommaParameters: <*> Not Found.,1
fff693d7,Operation not started: uid=<*> pkg=<*>(null) op=WAKE_LOCK,2
83e75ff0,Attempt to decrement existing alarm count <*> by <*> for uid <*>,11
a5fdffb5,motion timeout went off and device isn't stationary,3
4afbfe1a,onPackageModified(packageName = <*>),5
fd3edde5,DefaultDialerCache: Refreshing default dialer for user <*>: now <*>: <*>,5
d0bf66fe,Failed to find provider info for <*>,40
b7da7cc9,"Powering on display group fromDozing (groupId=<*>, uid=<*>, reason=WAKE_REASON_APPLICATION, details=Braze <*> .<*>)...",1
2763a4f8,"Waking up from Dozing (uid=<*>, reason=WAKE_REASON_APPLICATION, details=Braze <*> .<*>)...",1
dabdfae3,enableScreen mKeyguardDrawnOnce=true awake=true mBootMessageNeedsHiding=false,6
f0059cec,"Permission Denial: broadcasting Intent { act=<*> flg=<*> (has extras) } from null (pid=-<*>, uid=-<*>) requires due to registered receiver BroadcastFilter{<*> <*><*> ReceiverList{<*> <*> <*><*> remote:<*>}}",1
eece268d,Screen on took <*> ms,3
1fab73f3,"consuming errant click: (<*>.<*>,<*>.<*>)",2
f355a0f9,"Background started FGS: Allowed [callingPackage: com.whatsapp; callingUid: <*>; uidState: BFGS; intent: Intent { cmp=com.whatsapp/.service.GcmFGService }; <*> tempAllowListReason:<broadcast:u0a182:<*>,reason:high-prio FCM,reasonCode:PUSH_MESSAGING,duration:<*>,callingUid:<*>>; targetSdkVersion:<*>; callerTargetSdkVersion:<*>; startForegroundCount:<*>; bindFromPackage:null]",2
3f34a885,Foreground service started from background can not have location<*> access: service com.whatsapp/.service.GcmFGService,1
f0191c0d,Enqueueing job: (job:<*><*>.whatsapp/.push.RegistrationIntentService) work: JobWorkItem{id=<*> intent=Intent { act=<*> cmp=com.whatsapp/.push.RegistrationIntentService (has extras) }},3
51cb71ec,SURFACE SHOW Surface(name=Toast)/@<*> on display:<*>,3
b3b5e3f7,No permission grants found for <*>,12
3051cce0,Toast already killed. pkg=<*> token=<*>@<*>,3
3bf208de,removeWindowToken: Attempted to remove non-existing token: <*>@<*>,3
c9faf74d,Background start not allowed: service Intent { cmp=<*><*>.<*> (has extras) } to <*><*>.<*> from pid=<*> uid=<*> pkg=<*> startFg?=false,3
57b58404,Background start not allowed: service Intent { cmp=<*><*>.<*> } to <*><*>.<*> from pid=<*> uid=<*> pkg=<*> startFg?=false,1
a9a5d880,Process <*> (pid <*>) has died: vis TPSL,1
0e4b3167,<*> is exempt from freezer,5
94fc9666,Start proc <*>:<*>:background<*> for service {<*><*>.<*>},2
36f2c6b8,Suppressed redundant power key press while already in the process of turning the screen on.,2
b95b4ee3,Start proc <*>:<*>:aab<*> for service {<*><*>.<*>},1
91f388fb,Start proc <*> for service {<*><*>.<*>},3
c255b95f,"MotoDisplayed <*><*>.<*>,wp,wa,<*>",2
0c43ba72,"onAuthenticated(false), ID:<*>, Owner: <*>, isBP: false, listener: <*>@<*>, requireConfirmation: false, user: <*>, clientMonitor: {[<*>] FingerprintAuthenticationClient, proto=<*>, owner=<*>, cookie=<*>, requestId=<*>, userId=<*>}, displayId: <*>",1
ed05fc66,onAuthenticationFailed,1
9a4c010f,handleMessage:failed,1
d9fe4aab,"Killing <*>:<*><*> (adj <*>, setSvc -<*>): empty for <*>",3
a85c8497,User[<*>] Rolling over usage stats,1
