EventId,EventTemplate,Occurrences
1fac2b91,<*> <*> <*> for <*> <*> <*> <*> <*>,236
87bae2ed,[spcom_ioctl] <*> <*> <*> <*>,202
8d48e198,"<*> <*> <*> <*> uid=<*>, <*> <*>",7
66feeba1,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*> <*> <*> <*> <*>,129
b9294b53,Received <*> intent <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,83
74e6ef73,Heartbeat <*>,251
c366779b,Handle Request,6
34fed92a,<*> <*> id <*>,2
10399c19,<*> Response,6
1a6b3c8d,QSEECom_send_resp() OK.,6
8778c1fd,==== Wait For Request ======,6
862452a1,<*> <*> [<*>] <*> <*>,4
c3bf1cbe,<*> [<*>],31
1a1d535c,<*> [<*>].,16
86b20a05,Call <*>,4
bc032570,<*> ret <*>,436
7e9f06b4,IRQ Detected OK.,4
e153e436,"<*> <*> <*> <*> <*> <*> <*> <*>, <*>",124
01e5744f,"[WRN]begin req PARAMS: A32, <*> <*>",129
b20d3cfb,keymint_swd keymint [WRN] (swd_run_cb:<*>) <*> returns <*>,432
13bc778d,<*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*> <*>:<*> <*>:<*> <*>:<*>,42
6b09158c,Received <*> intent <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,68
dc8f6c19,<*> <*> = <*> <*> <*> <*> <*> <*> <*>,1037
87c61de1,"<*> <*>, <*> <*>, <*> <*>, <*> <*>",1470
da5529b4,getGamePkgData(). <*>,997
13d300ff,freezing <*> <*>,106
6c9dbc23,<*> <*> <*> <*> with <*> <*>,1
fd76b68a,<*> <*> <*> <*> for <*>,1224
c888797b,Received <*> intent <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,25
a65187b0,<*> <*> <*> <*> : <*>,307
725a7243,triggerAction called!,15
00c4f184,<*> <*> <*> = <*> <*> <*> <*>,217
ccdbe1df,<*> <*> <*> <*> <*> = <*>,1487
1da18271,<*> <*> not <*> <*> <*> <*> <*> <*> <*>,1
d0f76237,<*> <*> for <*> <*> <*>,203
77bc691b,reconcileSettingsForPackage pkgName=<*> userId=<*>,12
cdb392b1,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> = <*> <*> <*> <*>,12
01c830ae,sync unfroze <*> <*>,82
86e79f33,<*> - <*> : <*>,197
6f807ebe,<*> to <*> <*> for <*> <*> <*>,41
30bc4ceb,<*> <*> <*> <*> for <*> <*> <*> <*> <*>,39
617b7fbc,<*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*>,26
cf67ad69,<*> is <*> <*> <*> <*> <*>,28
12288b02,Package <*> <*> <*> <*>,6
960b7752,<*> record <*>,50
bfb06288,"<*> <*> <*> <*> , <*> <*> <*> , <*> <*> <*>",40
2cc5ef34,<*> - <*> <*> <*> <*> = <*> <*> <*> <*>,56
c99c94bc,<*> <*> true,112
086ccb8c,"<*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",9
7d980faa,<*> <*> for <*> <*> <*> <*> <*> <*>,106
d9c3d5b7,<*> <*> with <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,14
abf19608,Process <*> <*> <*> <*> <*> <*> <*> <*>,41
57726511,<*> - <*>,775
a4d7bcb0,<*> <*> : <*> <*> <*> <*>,229
a69b42ea,<*> <*> <*> : <*>,1371
2a7952f8,requestConnection <*> <*> <*> <*>,11
0a2fa9a1,<*> <*> <*> <*> <*> for <*> <*>,113
098ac161,!@ <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,11
9b196416,<*> <*> <*> <*> -> <*> <*> <*> <*> <*>,33
c37b3cd7,"type: LoadsFreqs, value: <*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>",145
c93e671e,"handleAcquired: acquiredInfo=<*>, vendor=<*>",96
eadd93b4,"<*> <*>, <*>",100
d656497b,<*> [<*>] <*>,55
4af05694,"<*> <*> <*> <*>, <*>",421
6a830362,[api] <*> <*> true,10
50d9fb30,[ew] <*> <*>,17
574659ea,<*> true,188
d3dcf384,[PWL] <*> <*> <*>,101
ea8cd612,<*> false <*>,88
15173944,"animateScreenStateChange: target=<*>, mLogicalDisplay.isEnabled()=true",201
28fbebb5,<*> true <*>,65
cb4c1581,<*> called from <*>,63
2528f150,<*>,43
5feae827,"<*> <*> <*>, <*> <*>",514
92b99667,<*> skipped,37
43c6fb19,<*> <*> : <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,36
b902b2cf,<*> : <*> <*>,458
28183892,makeSurface duration=<*> <*> <*>,15
38b0965c,<*> <*> u0 <*> <*> <*> <*>,26
4ec2c98d,<*> <*> in <*> <*> <*> <*>,16
efe55f71,<*> <*> -<*>,18
1c859ba0,"<*> <*> <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",19
6bc11a32,<*> <*> <*> <*> is <*> <*> <*> <*> <*> <*> <*>,20
ab19073b,"<*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*>",273
7fd3be54,"resetLockoutTimeBound: android, <*>",12
64f7f237,"<*> <*> <*>, <*> <*>, <*> <*>",34
4e58ad90,"<*> <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*>",36
9c0d3b17,"<*> <*> <*>, <*> <*> <*> <*> <*> <*> <*>",117
cd0cebda,"<*> <*> <*>, <*> <*> <*> <*> <*>",56
5e2c1b4e,<*> for <*> <*> is <*>,12
32b7ebfa,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*> <*> <*> <*>,349
8824aee9,"<*> <*> <*> <*> <*>, <*> <*> <*> <*> <*>",38
ac808d8f,<*> <*> <*> to <*>,59
4f69841d,keystore2::enforcements: <*> <*> { <*> <*> <*> <*>,12
0f03f536,<*> <*> <*> <*> <*> { <*> <*> <*> <*>,12
28ed7302,addAuthToken: <*>,12
1b6e5f8c,"<*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*>",25
bfd042f3,destroy: <*>,26
fb35d096,"<*> <*> <*> <*>, <*> <*> <*> <*> <*>",26
d8ca9c6c,"Notifying gesture availability, <*>",25
0e848f78,<*> called from <*> <*>,46
ed136c1a,"<*> <*> <*> <*>, <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",46
89810a55,"keystore2::authorization: on_lock_screen_event(LockScreenEvent(<*>), user_id=<*>, password.is_some()=false, unlocking_sids=Some([<*>]))",36
ff46bf4a,[api] <*> <*> <*> <*> <*> <*> <*> <*>,56
40c5fe73,"[WRN]begin req PARAMS: A32, <*> <*> <*>",24
def1d963,<*> - <*> : <*> <*> <*> <*> <*> <*> <*> <*>,13
23a999eb,<*> <*> <*> <*> from <*> <*> <*> <*> <*>,14
82d33620,<*> <*> from <*> <*> <*> <*>,24
14690dc4,<*> <*> true <*> <*>,94
db655ff0,readKernelWakelockStats(true),67
a2610949,<*> screen on <*> <*> <*> <*> <*> <*>,13
e748df1f,<*> +,13
d84da077,Display <*> <*> <*>,118
d96ec585,<*> <*> <*> <*> to <*>,102
43523a3b,<*> -,156
8dbc4c6b,"Animating brightness: target=<*>(<*>.<*>), rate=<*>,<*>, rateAtHbm=<*>,<*>, <*>",28
3259975a,saveBrightnessInfo: brt:<*>.<*> adjBrt:<*>.<*> min:<*>.<*> max:<*>.<*> hbm:<*> tp:<*>.<*> throttler:<*>,42
bbd037ec,Brightness [<*>.<*>] reason changing to: <*> previous reason: <*>,31
312139c6,"BrightnessEvent: disp=<*>, brt=<*>.<*>, rcmdBrt=NaN, preBrt=NaN, lux=<*>.<*>, preLux=<*>.<*>, hbmMax=<*>.<*>, hbmMode=off, thrmMax=<*>.<*>, flags=, <*>",38
0301d000,<*> <*> <*> -> <*> <*>,28
1ea8c022,<*> <*> <*> <*> ms,142
14263339,<*> <*> -> <*> <*>,28
75f2ff53,Display device <*> state: <*> <*> <*>,28
44ca396b,<*> In <*> <*> <*> <*> <*>,15
9446f877,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*> <*> <*>,9
2bfb6dff,"<*> <*> = <*>, <*> = <*>",163
c771a519,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*> <*> <*>,34
0e190469,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*>,130
6fe5d7e7,<*> <*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*>,70
f2daef38,<*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*>:<*> <*>:<*>,28
a608f0a4,<*> <*> <*> <*> <*> (<*>) <*>,158
9e808b96,<*> <*> u0 <*>,29
85c087fc,<*> <*> <*> for <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,221
b3447f45,updateCustomValue customSetting=,88
9fd832ec,<*> <*> <*> <*> <*> <*> | <*> <*> <*> <*> <*> <*> <*> <*>:<*>,6
cd00de85,<*> <*> of <*> <*> <*>,66
c4bfcd51,<*> Floating=false ShowWallpaper=false Disable=false,1
b56a7ef9,Translucent=false Floating=false <*> Disable=false,34
c67f423c,<*>.,13
90f9104f,Setting <*>,116
990aeb5b,<*> <*> <*> u0 <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,22
8529c83b,"setLayerStackLocked, <*> uniqueId=local:<*>",25
29900027,goodToGo(RemoteAnimationController@<*>),32
1786d853,createAppAnimations(),32
9d76e333,<*> <*> <*> to <*> <*>,258
b3455ed8,"onAnimationFinished(RemoteAnimationController@<*>): mPendingAnimations=<*>, caller=",32
7515eabf,<*> mOuter=RemoteAnimationController@<*>,60
7b3b0b9e,<*> <*> animation <*>,60
799a7ea9,<*> <*> animation,32
c259e479,cancelAnimation(): reason=no_app_targets,4
2b689aee,<*> <*> <*> <*> <*> <*> <*> is <*>,36
a06efa2e,Started waking <*> <*>,8
1f6ba42b,<*> <*> = <*>,3280
48386cc8,<*> type=<*> <*> <*> <*>,42
1ce0b9ac,wrote command: <*> type=<*>,125
76f6e1a7,<*> isActive=true lastChange=<*> activeCount=<*> activeTime=<*> totalTime=<*> version=<*> time_delta=<*>,238
678a6bce,<*> <*> lastChange=<*> activeCount=<*> activeTime=<*> totalTime=<*> version=<*> time_delta=<*>,164
540db520,<*> <*> <*> <*> <*> <*> / <*>,173
5b74d446,<*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*>,5
0a5ee752,<*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*>:<*> <*>,3
83912039,makeSurface duration=<*> <*>,148
d9f8e01f,"finishScreenTurningOn: <*> mScreenOnEarly=true, mScreenOnFully=false, mKeyguardDrawComplete=true, mWindowManagerDrawComplete=true",13
c29e75bf,Finished screen <*> <*>,13
c1e49ca7,<*> <*> <*> <*> <*> ms,28
f4e5b5f8,<*> <*> displayId=<*>,25
1b30a659,<*> enabled <*>,14
56661b86,Update <*> state,180
b1c64a5e,<*> <*> released,123
8db87acb,done updateExternalStatsLocked,123
c888381e,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*> <*> <*> <*>,91
06c6e4b2,<*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>,95
a907c92c,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*> <*>,46
762773d5,<*> <*> <*> <*> <*> - <*> <*> <*>,247
a2269055,<*> to <*> <*> <*> <*> <*> <*> <*> <*>,290
9318410a,<*> to <*> <*> <*> <*> <*> <*>,282
90a13bc7,makeSurface duration=<*> <*> <*> - animation-leash of <*>,318
0cab5982,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*>,53
1473f622,notifyRequestedSystemKey <*> home=false,141
22057634,Current <*> <*> <*> <*>,14
a1ee65da,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*>:<*> <*>:<*>,66
ee1cadea,"TaskStackListener.onTaskFocusChanged(), taskId=<*>, <*>",56
f4d9c267,"<*> <*> <*> <*> <*>, <*> <*>",114
1b375870,handleTaskFocused().,28
218be27f,<*> <*> <*> <*> <*> <*>:<*> <*>:<*>,22
99f967b0,<*> <*> u0 <*> <*>,197
3c471fb6,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*> <*> <*> <*> <*> <*> <*> <*>,19
8fe63e70,immersiveModeChanged() HIDE,2
7d249902,handleHide() mClingWindow=null,2
9f23224d,<*> <*> u0 <*> <*> <*>,265
63f64b90,"onLooperPrepared(), msg: <*>",405
6318868e,<*> <*> <*> <*> true,19
652c5b95,<*> <*> <*> : <*> <*> <*> <*> <*> <*> <*> <*> <*>,107
9c99ebb7,<*> <*> false,274
35e93374,<*> : <*> <*> <*> <*> <*> <*> <*> <*>,182
c7b0dcd3,<*> null,34
46ca7d7a,<*> <*> in <*> <*> <*>,256
d0f98c1e,"DisplayStateListener#onFinish, <*> displayType=<*>",25
90d808b0,<*> <*> -> <*>,142
e7c535e0,<*> false,737
c8caa34c,<*> <*> -,14
5b9cb48a,<*> <*> { <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,32
628ab58b,<*> <*> <*> <*> <*> <*> <*> <*>] <*>,5
8d97c312,<*> on <*> <*> <*>,13
05118c2f,Setting <*> <*> <*> to <*>,28
64f4093a,<*> <*> <*> from <*>,79
39d5d73d,Finished <*> <*> <*>,8
7fe5c760,hermesSecnvmPowerOn called!.,11
4951c7db,<*> u0 <*> <*> <*> <*> null,57
dc66ed4b,<*> <*> <*> <*> <*> <*> <*>:<*> <*> <*> <*> <*>:<*> <*>:<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,55
52180e63,"isGamePackage(), <*> ret=false",25
82a72972,"<*> <*> <*> <*>, <*> <*>",231
d1a71a12,<*> <*> u0 <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*> <*> <*>,59
ddee8f69,<*> last <*>,9
4da1cc76,"onBrightnessChangedLocked, brightness=<*>, <*>",49
f4d57397,<*> Rotation: <*>,335
0a8e3958,<*> for <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,340
7c7dc52a,<*> <*> <*> <*> to <*> <*> : <*>,11
38a67d61,<*> <*> <*> = <*>,254
59efac62,[api] <*> <*> <*>,84
c1164250,handleResume().,47
08d566ec,callReleaseBlock needReleaseBlock:false,24
e7e7bdbe,<*> device is <*> <*> <*>,1
7a4e5702,<*> <*> <*> <*> { <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,156
cfce3372,<*> for <*> <*> <*>,12
45cf30d5,<*> <*> : <*>,1778
4a9e319c,onKeyguardStateChanged: <*> secure:true user:<*>,47
2377e740,handleMessage <*> <*> <*>,70
6d181d8d,UserActivityStateListenerState: <*>,164
bae741dc,<*> clear <*> <*> <*>,14
8690c67e,Received <*>,65
6d638a2f,"<*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",340
e597039c,unregisterAodController: <*>,34
c7fdfaa1,<*> Denial: <*> Intent { act=<*> flg=<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,106
98a408b0,<*> Rotation: -<*>,320
80bfb61a,Background execution not allowed: receiving Intent { act=<*> flg=<*> } to <*>,86
8ecad7b7,<*> <*> not <*> <*> <*> <*> <*> <*> <*> <*> <*>,30
bb127d25,<*> Denial: <*> Intent { act=<*> flg=<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,12
4f28c7cc,Sending <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,38
1c56dbc0,<*> <*> stopped,14
a1697d05,<*> Denial: <*> Intent { act=<*> flg=<*> <*> <*> <*> <*> <*> null <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,14
f5199f1b,[api] <*> false <*> <*> <*> <*>,28
6d36f3fc,<*> <*> <*> <*> <*> for <*> <*> <*> <*> <*> = <*>,9
e67a76d2,<*> <*> took <*> <*> <*> <*> <*>,21
caa9f236,handleUserPresent(),24
8def1cd4,<*> <*> <*> is <*> <*> <*>,30
a31aee01,<*> : <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,4
485df02d,<*> <*> = <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,61
ce0e0709,<*> <*> = <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,28
51862f32,ACTION_SCREEN_ON,14
2abd0a2a,action: <*>,63
03883d11,phone battery <*> <*>,76
60e0a1b1,Launcher <*> <*>,42
ee8623ae,"Slow operation: <*> so far, now at <*> <*> <*>",2
fb4cee67,<*> <*> <*> <*> { <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,90
d7fde851,<*> <*> of <*> <*> Intent { act=<*> flg=<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,90
0db3aa9a,"Appop Denial: receiving Intent { act=<*> flg=<*> (has extras) } to ProcessRecord{<*> <*> (pid=<*>, uid=<*>) excludes appop android:read_phone_state due to sender android (uid <*>)",60
cd2efee2,<*> : <*> <*> <*> <*> <*> <*> <*> <*> <*>,67
b3b64667,<*> dreamland.,25
9867fd32,[api] <*> <*> <*> <*> <*> <*> <*> <*> <*>,47
e241ad93,Stopping <*> <*> <*> <*> <*> <*> <*> <*> <*>,13
76f7153b,<*> In create_operation. <*>,12
74e5064b,Caused by:,12
4f870a80,<*> <*> <*> <*> <*> <*> is <*>,20
587faf68,<*>: <*>,12
0c1c417e,BATTERY_HEALTH_CHECK extraHealth=<*> mBatteryMiscEvent=<*>,38
c5c516db,edmUri: content:/<*>.<*><*>,103
16610ec5,projectionArgs: isSettingsChangesAllowed,103
37f6529b,selectionArgs: <*>,103
ce058541,<*> from <*>,168
92dffda4,<*> = <*>,214
84d99a6c,<*> <*> <*> for <*> <*> <*>,55
cdb51c26,<*> <*> : <*> <*> <*> <*> <*> <*> <*> <*> <*>,688
213a69c4,<*> <*> <*> false / <*> / <*> <*> <*>,12
6d76fe1c,"<*> - <*> <*>, <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",822
98450438,<*> <*> for <*> <*>,905
c018a18d,"sepIndex=<*>, intensity=<*>, <*>",822
7f80c7f2,<*> : <*> <*> <*> <*> = <*>,68
8655891e,<*> <*> u0 <*> <*> <*> <*> <*> <*> <*> <*>,48
a311afd6,<*> <*> <*> is <*> <*> <*> <*>,179
d3ecfeac,<*> <*> <*> <*> <*> <*> <*> null,13
a279407d,<*> <*> u0 <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,14
d3277a42,<*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>,15
8d8501b0,<*> : <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,214
15126b9a,<*> displayId=<*>,29
27c0da18,<*> <*> not <*> <*> <*> <*> <*> <*> <*> <*> to <*> <*> <*> <*> <*> <*>,2
2f8456f4,<*> <*> <*> <*> { <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,30
4f921eee,<*> to <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,25
1aface31,<*> <*> <*> not <*> <*> for <*>,9
e9d7d0d1,<*> Denial: <*> Intent { act=<*> flg=<*> <*> <*> <*> <*> <*> <*> null <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,2
785034c2,<*> is <*> <*> <*>,36
dc7e6566,<*> <*>:<*><*> (adj <*>),6
f0555394,<*> <*> <*> <*> / <*> <*> <*> <*> <*>,76
2cf81200,<*> started,74
ba0690a8,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*> <*>:<*> <*>:<*> <*> <*> <*> <*> <*>,2
0e5e3341,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*>,41
ceebe3ce,<*> - <*> <*> <*> <*>,720
234f1c0e,<*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*>:<*> <*>:<*>,23
195ea21d,Creating <*>,17
8f5b994d,Add starting <*> <*>,34
d17fadfe,<*> <*> <*> u0 <*> <*> <*> <*>,17
91ae84a7,<*> <*> u0 <*> <*> <*> <*> <*> <*> <*>,17
0f27899b,"<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",9
0baad95d,<*> <*> <*> <*> for <*> <*> <*>,27
2f46ee76,<*> <*> <*> Window{<*> u0 <*> <*> <*> <*>,18
68fa2b0a,<*> state <*> <*> in Window{<*> u0 <*> for <*>,10
da9f607f,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*> <*>,28
351812d3,<*> <*> <*> <*> <*> for <*> <*> <*>,9
4da39572,<*> container=Task{<*> #<*> <*> <*> U=<*> <*> <*> mode=fullscreen <*> sz=<*>},42
27dfc2e4,<*> to <*> <*> <*>,111
5579cabc,makeSurface duration=<*> <*> - <*> <*> <*>,55
03a4f49b,startAnimation,67
c89ac2e1,<*> <*> in <*> <*> <*> <*> <*>,18
d1e1832c,Add container=Task{<*> #<*> <*> <*> U=<*> <*> <*> mode=fullscreen <*> sz=<*>},42
ca319afd,createWallpaperAnimations(),30
80899edd,<*> to <*> <*> <*> <*>,37
3859ef79,createNonAppWindowAnimations(),28
a3c48c77,"goodToGo(RemoteAnimationController@<*>): onAnimationStart, <*> apps=<*>, wallpapers=<*>, nonApps=<*>",28
335c9824,Starting <*> <*>,29
09b6e1e1,container=Task{<*> #<*> <*> <*> U=<*> <*> <*> mode=fullscreen <*> sz=<*>},58
2b372251,Target:,45
c7ee0627,<*> taskId=<*> <*> <*> <*> <*> <*> <*> <*> <*>,45
889b1460,"<*> <*> <*> <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",45
d460e4cb,<*> - <*> <*> <*>,1749
