EventId,EventTemplate,Occurrences
631b5533,InitThreadPoolExec:PersistentDataBlockService.onStart,1
3ed2720e,StartOemLockService,1
527c5fb3,Using <*> <*> <*> the <*>,1
d38042ab,StartDeviceIdleController,1
4f32ea15,StartDevicePolicyManager,1
793199ae,"<*> <*> <*> <*> <*> <*>, <*> <*>",71
26c403b4,StartStatusBarManagerService,1
83abc8e3,StartMusicRecognitionManagerService,1
a80ff755,StartContentCaptureService,1
805ab745,StartAttentionManagerService,1
0df010b6,StartRotationResolverService,1
fdcf7dbe,<*> <*> <*> <*> <*> system,1
96ec7062,<*> Using <*> <*> <*> <*>,1
afba6597,StartSystemCaptionsManagerService,1
ba48fd9d,StartTextToSpeechManagerService,1
ce2f660f,StartAmbientContextService,1
3d4f00cc,StartSpeechRecognitionManagerService,1
7c25bd56,StartAppPredictionService,1
6940dfdc,StartContentSuggestionsService,1
feba2051,StartSearchUiService,1
0997ce86,StartSmartspaceService,1
dfa28aa2,InitConnectivityModuleConnector,1
6a3a2cc1,<*> stack <*>,1
1ed20ed7,InitNetworkStackClient,1
b7dbcdc2,StartNetworkManagementService,1
e47e1bb6,StartFontManagerService,1
cfce7983,"int fs_init_from_super(struct fs *, const struct super_block *, fs_init_flags32_t):<*>: <*> <*> <*> <*> <*> <*>",3
19d18138,<*> <*>: <*> <*>,7
10e4d9de,<*> <*>: <*> <*> <*> <*> <*>,3
59ed9121,StartTextServicesManager,1
08742a4f,StartTextClassificationManagerService,1
efaddd02,StartNetworkScoreService,1
49764d28,StartNetworkStatsService,1
20985a81,StartNetworkPolicyManagerService,1
2fa15f83,StartWifi,1
0862e24f,New <*> event <*> <*>,1
766c1860,StartWifiScanning,1
a96b3b41,StartRttService,1
a86b95a0,StartWifiAware,1
5058f6cf,StartWifiP2P,1
613b0e4f,StartPacProxyService,1
4db38263,StartConnectivityService,1
70b30d0f,StartVpnManagerService,1
ab9e0243,StartVcnManagementService,1
58e21aad,StartSystemUpdateManagerService,1
b6c78fd9,No <*> <*> <*> <*>,2
b0acbe3b,StartUpdateLockService,1
2c9495b4,StartNotificationManager,1
43411a7c,new <*>,1
2e5a14c3,<*> <*> <*> <*> from <*>,4
4f95572e,Read <*> <*> <*> from <*>,2
dabf17db,<*> <*> <*> <*><*>.<*> <*> <*>,1
5b9a4ba8,<*> Intent { act=<*> <*> <*> <*> },16
9d526227,StartDeviceMonitor,1
18249d8c,StartLocationManagerService,1
f904412d,StartCountryDetectorService,1
bc355247,StartTimeDetectorService,1
8b30e0f3,StartTimeZoneDetectorService,1
70d2ad83,StartLocationTimeZoneManagerService,1
55bc2925,StartSearchManagerService,1
e031addd,StartWallpaperManagerService,1
fc85e11f,StartWallpaperEffectsGenerationService,1
79b20948,StartAudioService,1
f9c3e51a,StartSoundTriggerMiddlewareService,1
0b2bb482,StartDockObserver,1
8720a4ae,No <*> <*> <*> <*> <*> <*> <*>,36
7f8a0b13,StartWiredAccessoryManager,1
fe4c45fd,<*> <*> does not have <*> <*> <*>,2
97f4f72e,StartMidiManager,1
d7c2219d,StartAdbService,1
ef4f907e,StartUsbService,1
192418eb,StartSerialService,1
1f279d29,InitThreadPoolExec:UsbService$Lifecycle#onStart,1
888137ff,StartHardwarePropertiesManagerService,1
803fe432,<*> to <*> to <*>,1
63be7384,StartTwilightService,1
57191f19,StartColorDisplay,1
1e591ae6,StartJobScheduler,1
4b816f82,No <*> <*> <*> <*> <*> <*> <*> <*>,5
9f31ec4f,<*> <*> <*> service <*> <*> <*>,2
c1512046,Start <*> <*>,52
e1454ece,<*> <*> for <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,85
993b9199,processing MSG_GET_CURRENT_USB_FUNCTIONS,1
e0c9f53b,updating mCurrentFunctions,1
9dc20d56,mCurrentFunctions:4applied:<*>,1
3f9e8a3e,<*> USB <*> version,1
03bdddf2,USB HAL <*> <*>,1
ee23bdaa,<*> done,2
1a973a31,all: opID:<*> successful,2
1da2cb53,Read <*> <*>,1
cb7c7a47,<*> <*> not <*> <*> <*> <*> <*> for <*> <*>,1
6194b601,StartSoundTrigger,1
ac38321a,StartTrustManager,1
63bde7f6,StartBackupManager,1
be03db38,StartAppWidgetService,1
59e7c736,StartVoiceRecognitionManager,1
84a29149,pinRangeStream: <*>,3
cc3e7cc4,StartAppHibernationService,1
68a991ae,StartGestureLauncher,1
61bdde9d,StartSensorNotification,1
a1ae238d,StartContextHubSystemService,1
311e19d1,StartDiskStatsService,1
84edf63d,InitThreadPoolExec:Init ContextHubSystemService,1
4c38dfb6,RuntimeService,1
4442b0b3,StartNetworkTimeUpdateService,1
151b20f8,CertBlacklister,1
eb607b52,StartEmergencyAffordanceService,1
5d925a09,startBlobStoreManagerService,1
aa7cc19d,StartDreamManager,1
2ae58ea8,AddGraphicsStatsService,1
283a1f4e,StartPrintManager,1
1942898b,StartAttestationVerificationService,1
6b7b04af,Started,2
fdaea84d,StartCompanionDeviceManager,1
d8ed57a9,<*> <*> for <*> <*> <*> <*>,15
47ea3e9d,StartVirtualDeviceManager,1
cb9a042b,StartRestrictionManager,1
082ddfac,StartMediaSessionService,1
e8eb6c76,StartMediaResourceMonitor,1
4c70c3cb,StartMediaRouterService,1
00bc610a,StartFingerprintSensor,1
07e3f3f5,StartBiometricService,1
a1ca051f,StartAuthService,1
7e01108c,StartDynamicCodeLoggingService,1
ec5a7596,StartPruneInstantAppsJobService,1
8a1db8af,StartShortcutServiceLifecycle,1
6261705d,StartLauncherAppsService,1
0bcf47cd,StartCrossProfileAppsService,1
b073b5d1,StartPeopleService,1
92ef007c,StartMediaMetricsManager,1
a7015446,StartMediaProjectionManager,1
870cf04b,StartSliceManagerService,1
da452437,StartStatsCompanion,1
5e65025b,StartRebootReadinessManagerService,1
af5abd3d,StartStatsPullAtomService,1
82dde34a,StatsBootstrapAtomService,1
771931e8,StartIncidentCompanionService,1
f0bb2205,StarSdkSandboxManagerService,1
a544ff1d,StartAdServicesManagerService,1
ff34f066,StartMmsService,1
d0e09a7d,StartAutoFillService,1
ae73fedc,Bad <*> <*> <*>,2
feabda37,StartTranslationManagerService,1
d12b8924,StartClipboardService,1
98c819b4,AppServiceManager,1
d8d5f17f,startTracingServiceProxy,1
9ccbb9d9,MakeLockSettingsServiceReady,1
15ca327b,<*> to <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,4
9d8e7279,StartBootPhaseLockSettingsReady,1
2de259ef,OnBootPhase_480,1
f594bb9e,USB HAL AIDL <*> <*>,7
a8cbac62,InitThreadPoolExec:DevicePolicyManager,1
15522eb3,<*> <*> : false,6
a40aebc8,Clock rewound,7
67343569,StartBootPhaseSystemServicesReady,1
74b18d01,OnBootPhase_500,1
f3f3ab41,readValuesFromDeviceConfig():,4
9acbd0d2,mMaximumExtensionMillis=<*>,1
ca6b61f5,mPreDimCheckDurationMillis=<*>,1
20bbc125,mRequestedPostDimTimeoutMillis=<*>,1
a19fff71,<*> <*> is null,5
e9a029ab,<*> to <*> <*> <*> <*> <*> <*> <*> <*> <*>,140
509b1281,<*> no <*> <*>,8
d112d505,mAccelerationThreshold=<*>.<*>,1
5d942683,mZAccelerationThreshold=-<*>.<*>,1
3e5eb402,mTimeThreshold=PT1S,1
7d9dbe3b,mIsEnabled=true,1
bbd037ec,Brightness [<*>.<*>] reason changing to: <*> previous reason: <*>,14
eac0088b,"BrightnessEvent: disp=<*>, physDisp=local:<*>, brt=<*>.<*>, <*> rcmdBrt=NaN, preBrt=NaN, lux=<*>.<*>, preLux=<*>.<*>, hbmMax=<*>.<*>, hbmMode=off, rbcStrength=<*>, powerFactor=<*>.<*>, thrmMax=<*>.<*>, wasShortTermModelActive=false, flags=, <*> <*>",1
4d88c5eb,"BrightnessEvent: disp=<*>, physDisp=local:<*>, brt=<*>.<*>, initBrt=<*>.<*>, rcmdBrt=NaN, preBrt=NaN, lux=<*>.<*>, preLux=<*>.<*>, hbmMax=<*>.<*>, hbmMode=off, rbcStrength=<*>, powerFactor=<*>.<*>, thrmMax=<*>.<*>, wasShortTermModelActive=false, flags=, <*> autoBrightness=true",25
ea5a025b,Display device changed state: <*> <*> <*>,18
c434e34c,mKeepScreenOnForMillis=<*>,1
4433f4dc,mKeepScreenOnNotificationEnabled=true,1
53ddd332,mUndimsRequired=<*>,1
2bad4e84,Initializing <*> <*>,4
fd325161,<*> app <*> <*> <*>,1
da12b15a,<*> service <*>,5
84b9a5bc,Removed <*> <*>,1
8b21320f,add <*> <*> <*>,6
da99f65a,"<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",2
3353fa6d,"<*> config <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",2
d9f3cf9b,Setting <*> <*> <*> <*>,1
ad25ef10,mIsServiceEnabled=true,1
feac70df,mStaleAfterMillis=<*>,1
19afad42,<*> HAL started,1
d59f8888,Unknown <*> <*> <*>,5
f181fd89,MakeWindowManagerServiceReady,1
bb727614,StartPermissionPolicyService,1
bf363630,MakePackageManagerServiceReady,1
79cf0eeb,<*> <*> with <*>,1
28b892df,<*> <*> with <*> <*> <*>,19
f18bb217,Invalid <*> <*> <*>,2
150005a2,<*> <*> <*> <*> <*>; <*> <*> <*> <*>,1
e92958e5,<*> <*> listener <*>,1
2f80ec45,<*> not <*> <*>,308
77cc3853,MakeDisplayManagerServiceReady,1
8a847ed9,<*> <*> <*> <*> <*> empty <*> <*> <*>,1
aeeee7c6,Initial <*> <*> <*> <*>,1
de3b2452,StartDeviceSpecificServices,1
19eac872,GameManagerService,1
876accd3,ArtManagerLocal,1
23cb16c4,UwbService,1
a51bda8b,StartBootPhaseDeviceSpecificServicesReady,1
d1487a49,OnBootPhase_520,1
1649a2a7,StartSafetyCenterService,1
02a79dc5,AppSearchModule,1
22e603aa,IsolatedCompilationService,1
762327c6,StartMediaCommunicationService,1
86bd7856,AppCompatOverridesService,1
624035e8,PhaseActivityManagerReady,1
a8f5b9b6,controllersReady,1
64c302a2,<*> <*> <*> in <*> <*> <*> <*>,81
82e101c3,killProcesses,1
49d2fc94,<*> <*> ready,4
9814d4db,updateTopComponentForFactoryTest,1
66dc1180,registerActivityLaunchObserver,1
cec08955,watchDeviceProvisioning,1
