EventId,EventTemplate,Occurrences
214c72c7,<*> the <*> <*> <*>,3
ce92b09e,<*> <*> the <*> <*> <*>,1
8b8dcbec,<*> <*> with <*> <*>,4
88bdb47c,<*> <*> <*> by <*>,26
580b1cbe,StartServices,1
74932556,startBootstrapServices,1
0825f5c4,StartWatchdog,1
2a4f3a2d,Reading <*>,1
2cc58c25,ReadingSystemConfig,1
9236aed4,<*> took to complete: 0ms,592
c860dd65,PlatformCompat,1
c8b014db,InitThreadPoolExec:ReadingSystemConfig,1
a4f89103,<*> a <*> <*> <*>,13
14643745,Reading permissions from <*>,661
2c9cb216,<*> <*>@<*>,210
2a7b1fa2,<*> proc <*> not <*>,89
f0555394,<*> <*> <*> <*> / <*> <*> <*> <*> <*>,106
5404b984,Adding <*> <*> <*> <*>,100
e51d539b,"<*> <*> <*>, <*>",14
6c30689c,getActiveApexInfos_noCache,1
9c647ce7,<*> <*> <*> <*>: <*> <*> not <*>,2
bc75bda9,No <*> <*> <*>,31
4702e99f,StartFileIntegrityService,1
d35e911f,StartInstaller,1
2b03293a,DeviceIdentifiersPolicyService,1
c9f5f53e,UriGrantsManagerService,1
e25e0a3d,StartPowerStatsService,1
f24a0ec4,StartIStatsService,1
32d7f312,MemtrackProxyService,1
96b528e9,StartActivityManager,1
4a24c653,CoreStateController(),2
3392d644,Memory <*> <*>,1
a7cf9f04,"<*> <*> <*> <*> <*> <*> <*>, <*>",12
97ad5a8c,<*> <*> <*> <*> <*> <*> not <*>,4
439d5c51,<*> <*> <*> <*> <*> <*> at <*> <*> <*> <*> <*> <*>,2
2168af78,Reading <*> from <*>,2
92dffda4,<*> = <*>,1911
ba3ef86e,<*> = <*> <*> <*> <*>,78
631d9562,<*> running,2
671e3e3e,NFC SKU:,2
af85e4d3,eSE_COS:,2
6fc1bdc2,countryCode: <*>,2
e7c535e0,<*> false,448
9c99ebb7,<*> <*> false,960
36884478,<*> <*> <*> <*> <*> not <*> <*>,2
0365c79f,<*> <*> is <*> by <*>,2
0dafe9cd,<*> start,24
508d15cc,<*> disabled,2
05152041,<*> <*> of <*>,20
f45c58a5,<*> with <*> <*>,141
30bc4ceb,<*> <*> <*> <*> for <*> <*> <*> <*> <*>,136
1285f190,mDBInitReTryCnt=<*>,4
897cf68e,<*> is <*> <*> <*> <*>,72
64f4093a,<*> <*> <*> from <*>,601
5482c854,mPerClusterTimesAvailable=false,1
640b5f43,<*> <*> : <*> <*>,1118
14fc33e3,Update <*> <*> <*>,148
56661b86,Update <*> state,994
d2b1abe0,No <*> <*> <*> <*> <*>,31
aa9a02b4,Update <*> <*> <*> <*> <*>,11
b1c64a5e,<*> <*> released,981
8db87acb,done updateExternalStatsLocked,981
bb8c5225,<*> new <*> <*> <*> <*>,4
d460e4cb,<*> - <*> <*> <*>,1214
4c4a4219,KillPolicyManager(),1
887d2ce8,<*> <*> file <*> <*> <*> <*> <*>,1
21170503,"parseAllowList: LocalVersion=<*>, ScpmVersion=<*>, XmlVersion=<*>",2
5c6ef9f5,<*> :: <*>,163
3b52f305,Current <*> <*>,1
89b3bea9,initKillPolicyManager(),1
8735e014,AppOpsService published,1
d7ee97d1,StartDataLoaderManagerService,1
2155c6f9,StartIncrementalService,1
4b039d22,StartPowerManager,1
6bf911df,[PWL] sb <*> PowerManagerService.Display,1517
38ac226a,Setting <*> <*> mode to <*>,7
bef9bab8,StartThermalManager,1
253aba0f,StartHintManager,1
2ea051b0,InitPowerManagement,1
1ce965b5,[api] <*> <*> <*> <*> <*> <*>,14
ef3fae31,VaultKeeperService,1
03aa24ab,onStart(),2
0282802d,PACMService,1
7ee58c8c,<*> to <*> <*> <*> : <*> <*> <*> <*>,1
f4f508b7,StartRecoverySystemService,1
aac1ca0b,StartLightsService,1
72fc3718,"<*> <*> <*> <*> <*> <*> <*>, <*> <*>",11
61e24ac4,StartPdpService,1
1819a7fb,[PDP] <*>,2
3a377da5,StartDisplayOffloadService,1
5f8fdac0,StartSidekickService,1
a7f14395,StartDisplayManager,1
f47306d8,<*> <*> took <*> <*> <*>,40
4c17301b,<*> onStart,1
50c907b5,WaitForDisplay,1
84d03cf7,!@Boot_EBS_D: <*>,16
335c9824,Starting <*> <*>,12
580e1f99,OnBootPhase_100,1
3a34bb5d,<*>$Lifecycle,424
bd8d41be,<*>$LifeCycle,31
3f760053,[PHASE_WAIT_FOR_DEFAULT_DISPLAY],1
f42cee39,<*> is <*>,94
18d35920,<*> <*> <*> mode <*> <*> <*>,8
3623fd06,<*> <*> mode <*> <*> <*> <*> <*> <*> <*>,1
c8197b27,"Display device <*> <*> <*> <*> <*> <*> <*>, <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",1
7df60d1d,<*> <*> <*> <*> <*> <*> <*>:<*> <*>:<*>,22
84700166,<*> <*> <*> <*> <*> <*> <*> <*> null,1
016d3db8,"<*> <*> <*> <*> <*> integrada"", <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",1
515e6414,"<*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*>",17
ecaadccf,Delivering <*> <*> <*> <*> <*>,1
3dcdc857,StartDomainVerificationService,1
69bd043c,StartPackageManagerService,1
1086b359,!@Boot: Start <*>,1
024ee61b,create package <*>,1
9a776f98,"mBackupItemList: [<*>==, <*>==, <*>==]",1
504c11e8,<*> -<*>,10
cfeb8f3e,<*> <*> is registered,1
1ea8c022,<*> <*> <*> <*> ms,3
bee895e5,open_log_file,1
7aede571,createSubComponents,1
6af88239,addSharedUsers,1
501c89dc,<*> <*> not <*>,94
a50267db,get <*> <*>,1
db0a8628,<*> <*> <*> <*> to <*> <*>,32
c9f9dea2,Using <*> file <*>.xml,3
208f9733,loadFallbacks,1
7a9b352c,Failed to <*> <*> <*>,67
948df8fc,<*> user <*>,1
756cd2e4,Package <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,149
cf078922,Missing <*> <*> <*> <*> <*>,1
7db8592c,<*> <*> state for <*> <*> <*> <*> <*>,69
16d01170,<*> <*> state for <*> <*> <*>,9
74d1ed85,<*> <*> as <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
0af0ef30,<*> <*> cache <*>,1
43b63fb9,Compat change id reported: <*>; UID <*> state: DISABLED,2
c760935e,Compat change id reported: <*>; UID <*> state: <*>,2
70ef5a1a,Failed to <*> <*> <*> <*> <*> <*> <*>,8
535eb791,Failed to <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,37
4cf68fc9,<*> <*> failed,31
6449d1ef,<*> Start,1
4cc864e6,<*> <*> <*> <*> of <*>,21
fe93a066,"<*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*>",9
5d323d88,Finished <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,2
5cac27c7,<*> provider name <*> <*> package <*> <*> <*> <*> <*> <*>,4
8108bc1d,Unknown element under <manifest>: <*> at <*> Binary XML file line #<*>,22
e8c6ab4c,Unknown element under <*> <*> at <*> Binary XML file line #<*>,2
6a77fb55,<*> <*> in <*> <*> <*> <*> <*> <*> <*> <*>,8
a984d8d9,<*> <*> { <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
e1b9f5df,Unknown element under <manifest>: queries at <*> Binary XML file line #<*>,59
364e8a3d,Deleting <*> <*> <*> <*>,1
5ceedb87,<*> <*>: <*> <*> <*> <*> <*>),1
8b4182dc,at <*>,4131
93f605a0,at <*> <*>,465
9e57219b,"<*> <*> <*> <*> <*> <*> <*> <*> <*> , <*> <*>",1
c59e5fb6,<*> <*> Package <*> <*> <*> <*> <*> <*> <*>,4
7da38cc3,Permission <*> <*> <*> all <*>,5
f909c798,<*> for <*> <*> <*> <*>,8
27763d84,<*> finished <*> <*>,2
994c8096,<*> settings,1
069365fe,InitThreadPoolExec:prepareAppData,1
722bf811,GC,1
b15943e4,<*> <*> <*> <*> packages <*> <*>,1
01d46cfd,<*> has <*> <*>,1
a4bf8c91,!@Boot: End <*>,1
39401614,Configuring <*> <*> <*> <*>,1
8167c197,StartASKSManagerService,1
60d80c0a,main <*>,2
f32c2386,<*> file <*>,1
0f9190d6,<*> <*> already <*> <*> <*> <*> <*>,33
785034c2,<*> is <*> <*> <*>,45
fd76b68a,<*> <*> <*> <*> for <*>,443
1f51fbe4,<*> writeStateForUserSyncLPr(<*>),22
5b139a3f,<*> is does not <*>,6
01f45d4b,StartOtaDexOptService,1
398dec01,StartUserManagerService,1
771119c5,InitAttributerCache,1
e9e4604d,SetSystemProcess,1
1061b032,<*> before <*> <*>,97
c951010a,"<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",1
1d629cdd,"<*> <*> <*> <*> <*> <*>, <*> <*> <*>",270
a932e352,updateUidProcState uid: <*> procState: <*> capability:<*>,76
9325bdc9,"<*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*>",179
62c4ff09,Compat change id reported: <*>; UID <*>; state: <*>,3979
e0fc48b7,InitWatchdog,1
232f61d5,StartOverlayManagerService,1
df9a98c8,<*> <*> <*> <*> packages,1
f100a667,<*> <*> <*> <*> -> <*> <*> a <*> <*>,30
d56efa02,<*> <*> = <*> <*> <*> <*>,891
ba092f5d,"<*> <*> <*>, <*> <*>, <*> <*> <*> <*>",1
477c7dbc,"<*> <*> <*>, <*> <*> <*> <*>",3
d0f76237,<*> <*> for <*> <*> <*>,57
0baad95d,<*> <*> <*> <*> for <*> <*> <*>,42
374966b0,<*> <*> <*> <*> <*> <*> = <*> <*> <*> = <*>,47
90d808b0,<*> <*> -> <*>,813
22e0ed59,Writing <*> settings,7
2efb2d20,"Update <*> <*> <*> <*> <*> <*> : <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*>",7
8ced6fac,<*> <*> <*> <*> <*> <*> <*> = <*> <*> <*> <*> <*> <*> <*> <*>,2
5d0485c7,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> = <*> <*> <*>,346
4e097d9c,<*> <*> <*> <*> <*> <*> <*> = <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
c42ef324,"<*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",3
0475bcdf,<*> <*> <*> <*> = <*> <*> = <*>,3
4f921eee,<*> to <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,18
31b1c63e,StartResourcesManagerService,1
7f5567ab,StartSensorPrivacyService,1
dba31ee7,StartSensorService,1
8e272586,InitThreadPoolExec:StartNativeSensorService,1
1aaef768,startCoreServices,1
1ef756a4,StartSystemConfigService,1
fdb495c1,StartNativeSensorService,1
ae505ccf,StartBatteryService,1
1416dfe0,<*> <*> in <*>,19
944fab5b,<*> <*> null,6
271cb4f8,<*> newService: <*>,2
4f28c7cc,Sending <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,354
9d76e333,<*> <*> <*> to <*> <*>,130
ca096da8,<*> <*> <*> and <*> the <*>,1
8ed9e37f,<*> <*> <*>: <*>,61
2f40be05,<*> <*> <*> <*> <*> <*> : <*>,9
499d805e,<*> : <*> <*> <*> <*>,1307
86749418,StartUsageService,1
4785ca48,StartWebViewUpdateService,1
c2b57bab,StartCachedDeviceStateService,1
833b54c0,StartBinderCallsStatsService,1
9a38e995,StartLooperStatsService,1
56d3e28c,StartRollbackManagerService,1
83f14ed1,StartNativeTombstoneManagerService,1
b9fdad67,StartBugreportManagerService,1
ac9c59e4,GpuService,1
297f1a36,startOtherServices,1
0fd1e9af,lazy_service,1
2c5c241a,StartKeyAttestationApplicationIdProviderService,1
629aeeb5,InitThreadPoolExec:SecondaryZygotePreload,1
5baec0c4,SecondaryZygotePreload,2
a870c429,StartKeyChainSystemService,1
7b1e4b13,StartBinaryTransparencyService,1
4cbca7f1,Started <*>,14
62638b1a,StartSchedulingPolicyService,1
9abe3773,InitThreadPoolExec:SchedulingPolicyService.<init>,1
998e6d2c,StartSpqrService,1
74c62753,<*> <*> service <*> <*>,4
ed31bd0e,SEAMS,1
a7f734ad,StartTelecomLoaderService,1
a356e190,StartTelephonyRegistry,1
964761a6,StartEntropyMixer,1
3477abb7,<*> <*> <*> file,2
f5caff68,Updated <*> file,2
1f21c58b,<*> Service,8
50e71a12,StartPersonaManager,1
f1548ad0,<*> <*> <*> : <*> <*> : <*>,17
ab30725f,RCPManagerService,2
5659322d,KnoxMUMRCPPolicyService,2
f269a473,<*> <*> <*> <*> <*> : <*> <*> <*>,89
66a26cc0,DualAppManagerService,2
a65187b0,<*> <*> <*> <*> : <*>,491
042b4a8b,StartAccountManagerService,1
d1fc8216,StartContentService,1
adb153b4,InstallSystemProviders,1
155b0de1,Failed to <*> <*> <*> <*> <*> <*> <*> <*>,32
bdc9f3cd,onCreate(<*>@<*>),1
7964669f,new <*> <*>,1
ac48ca11,Start <*>,103
5916f084,<*> <*> <*> <*> or <*> file <*>,1
c6a4d6f5,<*> <*> <*> <*> <*> <*> <*> for <*> <*> <*> <*> <*> <*>,1
98450438,<*> <*> for <*> <*>,86
82f9a8b8,<*> <*> <*> <*> or <*> <*> <*>,1
4cde8525,<*> <*> <*> <*> <*> <*> <*> for <*> <*> <*> <*> <*> <*> <*> <*>,1
c0f244eb,<*> <*> <*> <*> <*> <*> <*> for <*> <*>,1
a314222f,<*> not <*>,99
1b610054,UpdateWatchdogTimeout,1
fa7eada3,StartDropBoxManager,1
c455b0f6,StartRoleManagerService,1
eeec04da,SemUnionMainService,1
e659b84c,StartVibratorManagerService,1
44203d6b,<*> <*> <*> (<*>),8
ef7230a0,StartDynamicSystemService,1
2771b86c,StartConsumerIrService,1
fef73c40,StartResourceEconomy,1
8b21320f,add <*> <*> <*>,31
2a9e0b2f,<*> <*> took <*> ms <*> <*>,11
43c7714b,StartAlarmManagerService,1
69879d49,<*> created.,1
561ed66f,StartInputManagerService,1
b2fa66ad,Initializing input <*> <*>,1
2f80ec45,<*> not <*> <*>,4
54b07124,DeviceStateManagerService,1
a17e5489,<*> state: <*> <*> <*>,1
93249d4a,<*> <*> <*> Service,1
826b9738,Initialized,2
1ca757fa,AtCmdHandler called.,2
2844233a,<*> at <*>,1
254b578b,<*> data <*>,1
933e1e9a,<*> to <*>,18
12ba0821,<*> <*> <*> <*> <*> to <*> <*>,3
0435d515,StartCameraServiceProxy,1
f6a49513,StartCameraServiceWorker,1
c3e26c69,StartSemContextService,1
864613aa,StartMotionRecognitionService,1
c328c8cb,MotionRecognitionService Service!,1
a9121e4b,SemPrivilegeManagerService,1
1d9e01e5,StartWindowManagerService,1
dfe4767a,!@Boot_EBS_F: Start <*>,1
37abd0b9,OnBootPhase_200,1
4e35fe10,[Unknown],1
b3447f45,updateCustomValue customSetting=,42
d59f8888,Unknown <*> <*> <*>,14
f4350072,SetWindowManagerService,1
6c0d939e,<*> <*> <*> false,67
88e20b9c,"FullScreenAppsSupportMode=<*>, DisplayMaxAspectRatio2.<*>, DisplayMaxAspectRatioWithCutout2.<*>",1
7c54b1d6,<*> <*> <*> <*> <*>:<*>,1
e68f7144,<*> Not <*>,1
69c4d5d5,<*> <*> <*> <*> for <*> <*>,93
7284329a,WindowManagerServiceOnInitReady,1
ac7d5202,<*> : <*> <*> <*>,1141
d24dc4ab,loadSettingsLockedInternal,1
f02be303,IcccManagerService,1
7bd22f7d,StartMultiControlManagerService,1
89cad8f8,InitThreadPoolExec:StartHidlServices,1
1f792e55,StartHidlServices,1
bce1c903,StartInputManager,1
06d7c9a5,DisplayManagerWindowManagerAndInputReady,1
0e61721b,StartBluetoothService,1
70b8b0ef,"<*> <*> to state: <*>, <*> <*> <*>",1
eb8c9b63,"Applying layout: [{addr: {port=<*>}, dispId: <*>(ON)}], Previous layout: <*> <*> <*> <*>",1
5b17f5ce,HcmManagerService,1
1f6ba42b,<*> <*> = <*>,4355
df528e1b,IpConnectivityMetrics,1
25b6cd31,NetworkWatchlistService,1
d00480d7,<*> <*> settings <*>,1
11e9fef1,Start <*> <*> <*>,34
4f0acd58,PinnerService,1
672767e9,SignedConfigService,1
c7b0dcd3,<*> null,76
966d3fb2,AppIntegrityService,1
bdbe8cd5,Could not <*> <*> <*>,3
f0cc9848,<*> <*> <*> <*> <*> such file or <*>,3
f045d086,Failed to <*> <*> = <*>,3
75d4d1e1,<*> <*> <*> and <*> <*>,1
23925bbc,StartLogcatManager,1
2c0e5c04,<*> <*> Service,44
21e7b8af,SecIpmManagerService,1
18d8d5ee,SemInputDeviceManagerService,1
9dc91d70,SemInputDeviceManagerService <*>,2
645b52c4,<*> <*>$<*>@<*>,1
f8a69b3b,detectSafeMode,1
0073b4e8,StartInputMethodManagerLifecycle,1
fec29a93,<*> <*> <*> = <*> <*> <*>,5
ba48d30a,<*> <*> disable,1
a40a4190,StartAccessibilityManagerService,1
38d1f06f,register <*>,6
904c0ef8,MakeDisplayReady,1
d0a7446a,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>) <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,2
e2558d99,"<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",2
818b931e,"<*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*> <*> <*> <*> <*>",8
8529c83b,"setLayerStackLocked, <*> uniqueId=local:<*>",16
6a95380e,<*> update <*> <*> <*> <*>,2
f6cfc4ef,"<*> <*> <*> <*>, <*> <*> <*> <*>",134
a53a5c90,HighResBGSlot Recovered,2
81c7086b,Add <*>,1
da12b15a,<*> service <*>,4
185b0694,GameSDKService,2
b48e440a,VRR registerDisplayListener,1
c0d6d178,<*> <*> to <*> <*>,72
8cb04894,<*> loaded,5
bcf269d1,SamsungGameManager,1
f7e71fe0,ctor,2
aa1833ac,<*> a <*>,1
38a67d61,<*> <*> <*> = <*>,406
3705dd36,<*> entry <*> <*>,3
7b129b0e,onStart,3
3f4f2b0e,<*> Started,1
d159f0d6,SehCodecSolutionService,1
53ecb27a,SehHdrSolutionService,1
06627a9d,<*> Default <*> <*> <*>,1
2af29d3d,<*> array <*> <*>,1
f00c0c1c,<*> <*> <*> <*> exist,1
3a5c188d,PerfSDKService,2
6545ba80,StartStorageManagerService,1
3a3efcae,StartStorageStatsService,1
aced0e06,initParam: choose <*>.<*>.gz,1
c99c94bc,<*> <*> true,276
e3f7791f,initParam <*> <*>,3
b6b64408,No <*>,1
a79e7767,handleMessage <*> <*>,18
bf80a5a5,Thinking about <*> <*> mDaemonConnected=true,6
73c4855f,DirEncryptSerrvice,1
64653f3f,DirEncryptService.SystemReady,1
16637de4,StartUiModeManager,1
a8de9fce,InitThreadPoolExec:UiModeManager.onStart,1
