LineId,Date,Time,Pid,Id,Content,EventId,EventTemplate
26,01-07,20:11:20.218,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
27,01-07,20:11:23.218,1041,REL,AudioMix,3389dae3,*
28,01-07,20:11:23.223,1041,REL,AudioMix,3389dae3,*
29,01-07,20:11:23.224,1041,REL,AudioMix,3389dae3,*
30,01-07,20:11:24.551,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
31,01-07,20:11:24.552,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
32,01-07,20:11:24.552,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
33,01-07,20:11:25.893,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
34,01-07,20:11:25.919,1000,REL,NetworkStats,3389dae3,*
35,01-07,20:11:27.554,1041,REL,AudioMix,3389dae3,*
36,01-07,20:11:27.555,1041,REL,AudioMix,3389dae3,*
37,01-07,20:11:27.556,1041,REL,AudioMix,3389dae3,*
38,01-07,20:11:28.484,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
39,01-07,20:11:28.557,1000,REL,NetworkStats,3389dae3,*
40,01-07,20:11:37.481,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
41,01-07,20:11:37.482,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
42,01-07,20:11:37.483,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
43,01-07,20:11:38.417,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
44,01-07,20:11:38.435,1000,REL,NetworkStats,3389dae3,*
45,01-07,20:11:40.485,1041,REL,AudioMix,3389dae3,*
46,01-07,20:11:40.488,1041,REL,AudioMix,3389dae3,*
47,01-07,20:11:40.492,1041,REL,AudioMix,3389dae3,*
48,01-07,20:11:41.647,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
49,01-07,20:11:41.649,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
50,01-07,20:11:41.650,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
51,01-07,20:11:44.649,1041,REL,AudioMix,3389dae3,*
52,01-07,20:11:44.650,1041,REL,AudioMix,3389dae3,*
53,01-07,20:11:44.650,1041,REL,AudioMix,3389dae3,*
54,01-07,20:11:44.898,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
55,01-07,20:11:44.917,1000,REL,NetworkStats,3389dae3,*
56,01-07,20:11:45.620,10156,ACQ,GCM_READ (partial),7a690d26,* (partial)
57,01-07,20:11:45.626,10156,ACQ,GCM_WORK (partial),7a690d26,* (partial)
58,01-07,20:11:45.629,10156,REL,GCM_READ,3389dae3,*
59,01-07,20:11:45.668,10156,ACQ,GOOGLE_C2DM (partial),7a690d26,* (partial)
60,01-07,20:11:45.709,10156,REL,GCM_WORK,3389dae3,*
61,01-07,20:11:45.742,10156,ACQ,GCM_WORK (partial),7a690d26,* (partial)
62,01-07,20:11:45.750,10156,REL,GCM_WORK,3389dae3,*
63,01-07,20:11:45.850,10316,ACQ,wake:com.google.firebase.iid.WakeLockHolder (partial),7a690d26,* (partial)
64,01-07,20:11:45.870,10316,REL,wake:com.google.firebase.iid.WakeLockHolder,4f0a434a,wake:com.google.firebase.iid.WakeLockHolder
65,01-07,20:11:45.875,10156,REL,GOOGLE_C2DM,3389dae3,*
66,01-07,20:11:46.087,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
67,01-07,20:11:46.088,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
68,01-07,20:11:46.089,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
69,01-07,20:11:47.431,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
70,01-07,20:11:47.457,1000,REL,NetworkStats,3389dae3,*
71,01-07,20:11:49.089,1041,REL,AudioMix,3389dae3,*
72,01-07,20:11:49.096,1041,REL,AudioMix,3389dae3,*
73,01-07,20:11:49.097,1041,REL,AudioMix,3389dae3,*
74,01-07,20:11:50.713,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
75,01-07,20:11:50.763,1000,REL,NetworkStats,3389dae3,*
76,01-07,20:11:52.862,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
77,01-07,20:11:52.913,1000,REL,NetworkStats,3389dae3,*
78,01-07,20:11:53.023,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
79,01-07,20:11:53.066,1000,REL,*alarm*,14e9711f,*alarm*
80,01-07,20:12:00.002,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
81,01-07,20:12:00.005,1000,REL,*alarm*,14e9711f,*alarm*
82,01-07,20:12:00.441,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
83,01-07,20:12:00.500,1000,REL,NetworkStats,3389dae3,*
84,01-07,20:12:08.427,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
85,01-07,20:12:08.479,1000,REL,NetworkStats,3389dae3,*
86,01-07,20:12:16.734,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
87,01-07,20:12:16.764,1000,REL,NetworkStats,3389dae3,*
88,01-07,20:12:30.448,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
89,01-07,20:12:30.496,1000,REL,NetworkStats,3389dae3,*
90,01-07,20:12:42.551,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
91,01-07,20:12:42.599,1000,REL,NetworkStats,3389dae3,*
92,01-07,20:12:56.485,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
93,01-07,20:12:56.522,1000,REL,NetworkStats,3389dae3,*
94,01-07,20:13:00.005,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
95,01-07,20:13:00.008,1000,REL,*alarm*,14e9711f,*alarm*
96,01-07,20:13:02.535,1001,ACQ,*telephony-radio* (partial),d5968584,*telephony-radio* (partial)
97,01-07,20:13:02.537,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*
98,01-07,20:13:02.537,1001,ACQ,*telephony-radio* (partial),d5968584,*telephony-radio* (partial)
99,01-07,20:13:02.555,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*
100,01-07,20:13:02.555,1001,ACQ,*telephony-radio* (partial),d5968584,*telephony-radio* (partial)
101,01-07,20:13:02.558,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*
102,01-07,20:13:12.506,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
103,01-07,20:13:12.551,1000,REL,NetworkStats,3389dae3,*
104,01-07,20:13:28.552,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
105,01-07,20:13:28.600,1000,REL,NetworkStats,3389dae3,*
106,01-07,20:13:42.558,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
107,01-07,20:13:42.605,1000,REL,NetworkStats,3389dae3,*
108,01-07,20:13:45.731,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
109,01-07,20:13:45.732,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
110,01-07,20:13:45.734,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
111,01-07,20:13:48.732,1041,REL,AudioMix,3389dae3,*
112,01-07,20:13:48.740,1041,REL,AudioMix,3389dae3,*
113,01-07,20:13:48.742,1041,REL,AudioMix,3389dae3,*
114,01-07,20:13:50.621,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
115,01-07,20:13:50.670,1000,REL,NetworkStats,3389dae3,*
116,01-07,20:14:00.003,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
117,01-07,20:14:00.005,1000,REL,*alarm*,14e9711f,*alarm*
118,01-07,20:14:06.809,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
119,01-07,20:14:06.841,1000,REL,NetworkStats,3389dae3,*
120,01-07,20:14:23.081,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
121,01-07,20:14:23.082,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
122,01-07,20:14:23.083,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
123,01-07,20:14:25.586,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
124,01-07,20:14:25.641,1000,REL,NetworkStats,3389dae3,*
125,01-07,20:14:26.081,1041,REL,AudioMix,3389dae3,*
126,01-07,20:14:26.082,1041,REL,AudioMix,3389dae3,*
127,01-07,20:14:26.083,1041,REL,AudioMix,3389dae3,*
128,01-07,20:14:27.521,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
129,01-07,20:14:27.523,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
130,01-07,20:14:27.524,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
131,01-07,20:14:30.524,1041,REL,AudioMix,3389dae3,*
132,01-07,20:14:30.530,1041,REL,AudioMix,3389dae3,*
133,01-07,20:14:30.532,1041,REL,AudioMix,3389dae3,*
134,01-07,20:14:31.195,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
135,01-07,20:14:31.240,1000,REL,NetworkStats,3389dae3,*
136,01-07,20:14:39.168,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
137,01-07,20:14:39.214,1000,REL,NetworkStats,3389dae3,*
138,01-07,20:14:47.198,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
139,01-07,20:14:47.239,1000,REL,NetworkStats,3389dae3,*
140,01-07,20:14:59.091,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
141,01-07,20:14:59.137,1000,REL,NetworkStats,3389dae3,*
142,01-07,20:15:00.009,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
143,01-07,20:15:00.011,1000,REL,*alarm*,14e9711f,*alarm*
144,01-07,20:15:08.838,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
145,01-07,20:15:08.879,1000,REL,NetworkStats,3389dae3,*
146,01-07,20:15:18.817,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
147,01-07,20:15:18.853,1000,REL,NetworkStats,3389dae3,*
148,01-07,20:15:22.732,1001,ACQ,*telephony-radio* (partial),d5968584,*telephony-radio* (partial)
149,01-07,20:15:22.734,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*
150,01-07,20:15:22.734,1001,ACQ,*telephony-radio* (partial),d5968584,*telephony-radio* (partial)
151,01-07,20:15:22.752,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*
152,01-07,20:15:22.753,1001,ACQ,*telephony-radio* (partial),d5968584,*telephony-radio* (partial)
153,01-07,20:15:22.755,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*
154,01-07,20:15:35.755,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
155,01-07,20:15:35.788,10156,ACQ,GCM_WORK (partial),7a690d26,* (partial)
156,01-07,20:15:35.791,1000,REL,*alarm*,14e9711f,*alarm*
157,01-07,20:15:35.794,10156,ACQ,GCM_HB_ALARM (partial),7a690d26,* (partial)
158,01-07,20:15:35.804,10156,REL,GCM_HB_ALARM,3389dae3,*
159,01-07,20:15:35.805,10156,REL,GCM_WORK,3389dae3,*
160,01-07,20:15:36.091,10156,ACQ,GCM_READ (partial),7a690d26,* (partial)
161,01-07,20:15:36.094,10156,ACQ,GCM_WORK (partial),7a690d26,* (partial)
162,01-07,20:15:36.096,10156,REL,GCM_READ,3389dae3,*
163,01-07,20:15:36.128,10156,REL,GCM_WORK,3389dae3,*
164,01-07,20:15:38.176,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
165,01-07,20:15:38.179,1000,REL,*alarm*,14e9711f,*alarm*
166,01-07,20:15:38.236,1000,ACQ,*job*/c.f.s/c.f.a.l.LollipopUploadService (partial),a3a64016,*job*/c.f.s/c.f.a.l.LollipopUploadService (partial)
167,01-07,20:15:38.265,1000,REL,*job*/c.f.s/c.f.a.l.LollipopUploadService,291f8b0d,*job*/c.f.s/c.f.a.l.LollipopUploadService
168,01-07,20:16:00.004,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
169,01-07,20:16:00.005,1000,REL,*alarm*,14e9711f,*alarm*
170,01-07,20:16:12.972,1001,ACQ,*telephony-radio* (partial),d5968584,*telephony-radio* (partial)
171,01-07,20:16:12.974,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*
172,01-07,20:16:12.974,1001,ACQ,*telephony-radio* (partial),d5968584,*telephony-radio* (partial)
173,01-07,20:16:12.991,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*
174,01-07,20:16:12.991,1001,ACQ,*telephony-radio* (partial),d5968584,*telephony-radio* (partial)
175,01-07,20:16:12.993,1001,REL,*telephony-radio*,4e4b905a,*telephony-radio*
176,01-07,20:16:27.190,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
177,01-07,20:16:27.191,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
178,01-07,20:16:27.192,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
179,01-07,20:16:28.303,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
180,01-07,20:16:28.326,1000,REL,NetworkStats,3389dae3,*
181,01-07,20:16:30.193,1041,REL,AudioMix,3389dae3,*
182,01-07,20:16:30.194,1041,REL,AudioMix,3389dae3,*
183,01-07,20:16:30.198,1041,REL,AudioMix,3389dae3,*
184,01-07,20:16:30.675,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
185,01-07,20:16:30.679,1000,REL,*alarm*,14e9711f,*alarm*
186,01-07,20:16:31.047,1000,ACQ,*job*/c.g.a.a.t/c.g.a.l.s.a.l.InferAppBucketsJob (partial),c4c9d138,*job*/c.g.a.a.t/c.g.a.l.s.a.l.InferAppBucketsJob (partial)
187,01-07,20:16:31.404,1000,ACQ,*job*/c.g.a.a.m/a.w.i.b.s.SystemJobService (partial),7a690d26,* (partial)
188,01-07,20:16:31.605,10148,ACQ,WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork() (partial),67af68c3,WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork() (partial)
189,01-07,20:16:31.644,10148,ACQ,WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork() (partial),67af68c3,WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork() (partial)
190,01-07,20:16:31.657,1000,REL,*job*/c.g.a.a.t/c.g.a.l.s.a.l.InferAppBucketsJob,a0420945,*job*/c.g.a.a.t/c.g.a.l.s.a.l.InferAppBucketsJob
191,01-07,20:16:31.726,10148,REL,WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork(),385a3e89,WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork()
192,01-07,20:16:31.738,1000,REL,*job*/c.g.a.a.m/a.w.i.b.s.SystemJobService,16501530,*job*/c.g.a.a.m/a.w.i.b.s.SystemJobService
193,01-07,20:16:31.897,10148,REL,WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork(),385a3e89,WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncWorker startWork() -> NoAccountWorkerFactory startWork()
194,01-07,20:16:32.303,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
195,01-07,20:16:32.304,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
196,01-07,20:16:32.304,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
197,01-07,20:16:33.427,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
198,01-07,20:16:33.480,1000,REL,NetworkStats,3389dae3,*
199,01-07,20:16:35.304,1041,REL,AudioMix,3389dae3,*
200,01-07,20:16:35.305,1041,REL,AudioMix,3389dae3,*
201,01-07,20:16:35.308,1041,REL,AudioMix,3389dae3,*
202,01-07,20:16:36.858,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
203,01-07,20:16:36.903,1000,REL,NetworkStats,3389dae3,*
204,01-07,20:16:46.470,10148,ACQ,bugle_datamodel_executor_wakelock (partial),7a690d26,* (partial)
205,01-07,20:16:46.496,10148,REL,bugle_datamodel_executor_wakelock,8862b859,bugle_datamodel_executor_wakelock
206,01-07,20:16:50.719,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
207,01-07,20:16:50.763,1000,REL,NetworkStats,3389dae3,*
208,01-07,20:16:52.477,10148,ACQ,bugle_datamodel_executor_wakelock (partial),7a690d26,* (partial)
209,01-07,20:16:52.573,10148,REL,bugle_datamodel_executor_wakelock,8862b859,bugle_datamodel_executor_wakelock
210,01-07,20:16:52.840,10148,ACQ,bugle_datamodel_executor_wakelock (partial),7a690d26,* (partial)
211,01-07,20:16:52.855,10148,REL,bugle_datamodel_executor_wakelock,8862b859,bugle_datamodel_executor_wakelock
212,01-07,20:17:00.005,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
213,01-07,20:17:00.010,1000,REL,*alarm*,14e9711f,*alarm*
214,01-07,20:17:02.840,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
215,01-07,20:17:02.883,1000,REL,NetworkStats,3389dae3,*
216,01-07,20:17:08.734,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
217,01-07,20:17:08.735,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
218,01-07,20:17:08.735,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
219,01-07,20:17:09.731,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
220,01-07,20:17:09.745,1000,REL,*alarm*,14e9711f,*alarm*
221,01-07,20:17:09.960,10156,ACQ,GCM_WORK (partial),7a690d26,* (partial)
222,01-07,20:17:10.006,1000,ACQ,*job*/c.m.c/.w.WfcJobIntentService (partial),29fadef9,*job*/c.m.c/.w.WfcJobIntentService (partial)
223,01-07,20:17:10.006,10156,REL,GCM_WORK,3389dae3,*
224,01-07,20:17:10.010,1000,REL,*job*/c.m.c/.w.WfcJobIntentService,08ce5bbd,*job*/c.m.c/.w.WfcJobIntentService
225,01-07,20:17:10.951,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
226,01-07,20:17:10.970,1000,REL,NetworkStats,3389dae3,*
227,01-07,20:17:11.737,1041,REL,AudioMix,3389dae3,*
228,01-07,20:17:11.740,1041,REL,AudioMix,3389dae3,*
229,01-07,20:17:11.743,1041,REL,AudioMix,3389dae3,*
230,01-07,20:17:12.918,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
231,01-07,20:17:12.935,1000,REL,NetworkStats,3389dae3,*
232,01-07,20:17:14.156,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
233,01-07,20:17:14.156,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
234,01-07,20:17:14.157,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
235,01-07,20:17:15.569,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
236,01-07,20:17:15.590,1000,REL,NetworkStats,3389dae3,*
237,01-07,20:17:17.157,1041,REL,AudioMix,3389dae3,*
238,01-07,20:17:17.158,1041,REL,AudioMix,3389dae3,*
239,01-07,20:17:17.165,1041,REL,AudioMix,3389dae3,*
240,01-07,20:17:17.540,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
241,01-07,20:17:17.541,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
242,01-07,20:17:17.543,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
243,01-07,20:17:18.196,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
244,01-07,20:17:18.218,1000,REL,NetworkStats,3389dae3,*
245,01-07,20:17:20.542,1041,REL,AudioMix,3389dae3,*
246,01-07,20:17:20.545,1041,REL,AudioMix,3389dae3,*
247,01-07,20:17:20.546,1041,REL,AudioMix,3389dae3,*
248,01-07,20:17:20.777,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
249,01-07,20:17:20.779,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
250,01-07,20:17:20.781,1041,ACQ,AudioMix (partial),7a690d26,* (partial)
251,01-07,20:17:22.291,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
252,01-07,20:17:22.316,1000,REL,NetworkStats,3389dae3,*
253,01-07,20:17:23.171,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
254,01-07,20:17:23.172,1000,REL,*alarm*,14e9711f,*alarm*
255,01-07,20:17:23.251,1000,ACQ,*job*/c.m.m/c.m.m.s.d.b.BatteryLevelJob (partial),9d51e11f,*job*/c.m.m/c.m.m.s.d.b.BatteryLevelJob (partial)
256,01-07,20:17:23.265,1000,REL,*job*/c.m.m/c.m.m.s.d.b.BatteryLevelJob,cea64521,*job*/c.m.m/c.m.m.s.d.b.BatteryLevelJob
257,01-07,20:17:23.779,1041,REL,AudioMix,3389dae3,*
258,01-07,20:17:23.781,1041,REL,AudioMix,3389dae3,*
259,01-07,20:17:23.782,1041,REL,AudioMix,3389dae3,*
260,01-07,20:17:24.357,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
261,01-07,20:17:24.375,1000,REL,NetworkStats,3389dae3,*
262,01-07,20:17:32.849,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
263,01-07,20:17:32.897,1000,REL,NetworkStats,3389dae3,*
264,01-07,20:17:42.891,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
265,01-07,20:17:42.936,1000,REL,NetworkStats,3389dae3,*
266,01-07,20:17:57.096,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
267,01-07,20:17:57.138,1000,REL,NetworkStats,3389dae3,*
268,01-07,20:17:59.954,10156,ACQ,GCM_READ (partial),7a690d26,* (partial)
269,01-07,20:17:59.957,10156,ACQ,GCM_WORK (partial),7a690d26,* (partial)
270,01-07,20:17:59.959,10156,REL,GCM_READ,3389dae3,*
271,01-07,20:17:59.987,10156,ACQ,GOOGLE_C2DM (partial),7a690d26,* (partial)
272,01-07,20:18:00.001,1000,ACQ,*alarm* (partial),fc8c8dd6,*alarm* (partial)
273,01-07,20:18:00.007,1000,REL,*alarm*,14e9711f,*alarm*
274,01-07,20:18:00.022,10156,REL,GCM_WORK,3389dae3,*
275,01-07,20:18:00.026,10156,ACQ,GCM_WORK (partial),7a690d26,* (partial)
276,01-07,20:18:00.031,10156,REL,GCM_WORK,3389dae3,*
277,01-07,20:18:00.042,10156,ACQ,*gms_scheduler*:internal (partial),ed1da152,*gms_scheduler*:internal (partial)
278,01-07,20:18:00.127,10156,ACQ,*gms_scheduler*/c.g.a.g/.s.s.SafeBrowsingGmsTaskBoundService (partial),63ccafda,*gms_scheduler*/c.g.a.g/.s.s.SafeBrowsingGmsTaskBoundService (partial)
279,01-07,20:18:00.130,10156,REL,*gms_scheduler*:internal,42710fe9,*gms_scheduler*:internal
280,01-07,20:18:00.178,10156,REL,*gms_scheduler*/c.g.a.g/.s.s.SafeBrowsingGmsTaskBoundService,08992369,*gms_scheduler*/c.g.a.g/.s.s.SafeBrowsingGmsTaskBoundService
281,01-07,20:18:00.180,10156,ACQ,*gms_scheduler*:internal (partial),ed1da152,*gms_scheduler*:internal (partial)
282,01-07,20:18:00.197,10156,REL,*gms_scheduler*:internal,42710fe9,*gms_scheduler*:internal
283,01-07,20:18:00.199,10156,ACQ,*gms_scheduler*:internal (partial),ed1da152,*gms_scheduler*:internal (partial)
284,01-07,20:18:00.210,10156,REL,*gms_scheduler*:internal,42710fe9,*gms_scheduler*:internal
285,01-07,20:18:00.218,10160,ACQ,GnpBroadcastReceiver (partial),7a690d26,* (partial)
286,01-07,20:18:00.975,10160,REL,GnpBroadcastReceiver,4c0ceb4c,GnpBroadcastReceiver
287,01-07,20:18:01.088,10156,REL,GOOGLE_C2DM,3389dae3,*
288,01-07,20:18:12.936,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
289,01-07,20:18:12.982,1000,REL,NetworkStats,3389dae3,*
290,01-07,20:18:30.997,1000,ACQ,NetworkStats (partial),7a690d26,* (partial)
291,01-07,20:18:31.064,1000,REL,NetworkStats,3389dae3,*
292,01-07,20:18:35.806,1000,ACQ,*location* (partial),5cf44adf,*location* (partial)
293,01-07,20:18:35.808,1000,ACQ,*location* (partial),5cf44adf,*location* (partial)
294,01-07,20:18:35.812,1000,REL,*location*,8b7e51dd,*location*
295,01-07,20:18:35.812,10156,ACQ,FusedLocation (partial),7a690d26,* (partial)
296,01-07,20:18:35.814,10156,ACQ,FusedLocation (partial),7a690d26,* (partial)
297,01-07,20:18:35.820,10156,REL,FusedLocation,1c6f7b2c,FusedLocation
298,01-07,20:18:35.823,10156,REL,FusedLocation,1c6f7b2c,FusedLocation
299,01-07,20:18:35.834,10156,ACQ,CMWakeLock (partial),7a690d26,* (partial)
300,01-07,20:18:35.835,1000,REL,*location*,8b7e51dd,*location*
301,01-07,20:18:35.850,10156,ACQ,UlrDispSvcFastWL (partial),7a690d26,* (partial)
