EventId,EventTemplate,Occurrences
f946d70a,whi_device_context.cc:<*>: Using external * controller: 3A Coordinator,4
f569babf,"getAverageBatteryDrainMaH called with unexpected key: <*>, drain:<*>,RAT:DEFAULT",2
357f444f,"Adding new display: <*>: DisplayInfo{""Built-in Screen"", displayId <*>"", displayGroupId -<*>, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS, FLAG_TRUSTED, real <*> x <*>, largest app <*> x <*>, smallest app <*> x <*>, appVsyncOff <*>, presDeadline <*>, mode <*>, defaultMode <*>, modes [{id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>]}, {id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>]}, {id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>]}, {id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>]}], hdrCapabilities HdrCapabilities{mSupportedHdrTypes=[<*>, <*>, <*>], mMaxLuminance=<*>.<*>, mMaxAverageLuminance=<*>.<*>, mMinLuminance=<*>.0E<*>}, userDisabledHdrTypes [], minimalPostProcessingSupported false, rotation <*>, state UNKNOWN, committedState UNKNOWN, type INTERNAL, uniqueId ""local:<*>"", app <*> x <*>, density <*> (<*>.<*> x <*>.<*>) dpi, layerStack <*>, colorMode <*>, supportedColorModes [<*>, <*>, <*>], address {port=<*>, model=<*>}, deviceProductInfo DeviceProductInfo{name=Common Panel, manufacturerPnpId=GGL, productId=<*>, modelYear=null, manufactureDate=ManufactureDate{week=<*>, year=<*>}, connectionToSinkType=<*>}, removeMode <*>, refreshRateOverride <*>.<*>, brightnessMinimum <*>.<*>, brightnessMaximum <*>.<*>, brightnessDefault <*>.<*>, installOrientation ROTATION_0}",1
19c88940,* HandlerChecker: main thread for reason: packagemanagermain. Pause count: <*>,2
b1450f5e,Package android was user id <*> but is now user SharedUserSetting{<*> <*><*>} with id <*>; I am not changing its files so it will probably fail!,2
8f3b3e44,"Directories scanned as system partitions: [<*>:<*>, <*>:<*>, <*>:<*>, <*>:<*>, <*>:<*>, <*>:<*>, <*>.android.uwb:<*>, <*>.android.virt:<*>, <*>.android.i18n:<*>, <*>.<*>:<*>, <*>.android.tzdata:<*>, <*>.<*>:<*>, <*>.android.adservices:<*>, <*>.android.wifi:<*>, <*>.android.cellbroadcast:<*>, <*>.android.conscrypt:<*>, <*>.android.runtime:<*>, <*>.android.sdkext:<*>, <*>.<*>:<*>, <*>.android.neuralnetworks:<*>, <*>.<*>:<*>, <*>.android.tethering:<*>, <*>.android.extservices:<*>, <*>.android.appsearch:<*>, <*>.android.resolv:<*>, <*>.android.mediaprovider:<*>, <*>.<*>:<*>, <*>.android.ipsec:<*>, <*>.android.media:<*>, <*>.android.ondevicepersonalization:<*>, <*>.android.compos:<*>, <*>.android.scheduling:<*>, <*>.android.<*>:<*>, <*>.<*>:<*>, <*>.android.btservices:<*>, <*>.android.permission:<*>, <*>.android.art:<*>]",1
984381d6,"Display device <*>: DisplayDeviceInfo{""Built-in Screen"": uniqueId=""local:<*>"", <*> x <*>, modeId <*>, defaultModeId <*>, supportedModes [{id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>]}, {id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>]}, {id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>]}, {id=<*>, width=<*>, height=<*>, fps=<*>.<*>, alternativeRefreshRates=[<*>.<*>]}], colorMode <*>, supportedColorModes [<*>, <*>, <*>], hdrCapabilities HdrCapabilities{mSupportedHdrTypes=[<*>, <*>, <*>], mMaxLuminance=<*>.<*>, mMaxAverageLuminance=<*>.<*>, mMinLuminance=<*>.0E<*>}, allmSupported false, gameContentTypeSupported false, density <*>, <*>.<*> x <*>.<*> dpi, appVsyncOff <*>, presDeadline <*>, cutout DisplayCutout{insets=Rect(<*>, <*> - <*>, <*>) waterfall=Insets{left=<*>, top=<*>, right=<*>, bottom=<*>} boundingRect={Bounds=[Rect(<*>, <*> - <*>, <*>), Rect(<*>, <*> - <*>, <*>), Rect(<*>, <*> - <*>, <*>), Rect(<*>, <*> - <*>, <*>)]} cutoutPathParserInfo={CutoutPathParserInfo{displayWidth=<*> displayHeight=<*> physicalDisplayWidth=<*> physicalDisplayHeight=<*> density={<*>.<*>} cutoutSpec={M <*>,<*> a <*>,<*> <*> <*> <*> <*>,<*> a <*>,<*> <*> <*> <*> -<*>,<*> Z @left} rotation={<*>} scale={<*>.<*>} physicalPixelDisplaySizeRatio={<*>.<*>}}}}, touch INTERNAL, rotation <*>, type INTERNAL, address {port=<*>, model=<*>}, deviceProductInfo DeviceProductInfo{name=Common Panel, manufacturerPnpId=GGL, productId=<*>, modelYear=null, manufactureDate=ManufactureDate{week=<*>, year=<*>}, connectionToSinkType=<*>}, state UNKNOWN, committedState UNKNOWN, frameRateOverride , brightnessMinimum <*>.<*>, brightnessMaximum <*>.<*>, brightnessDefault <*>.<*>, roundedCorners RoundedCorners{[RoundedCorner{position=TopLeft, radius=<*>, center=Point(<*>, <*>)}, RoundedCorner{position=TopRight, radius=<*>, center=Point(<*>, <*>)}, RoundedCorner{position=BottomRight, radius=<*>, center=Point(<*>, <*>)}, RoundedCorner{position=BottomLeft, radius=<*>, center=Point(<*>, <*>)}]}, FLAG_ALLOWED_TO_BE_DEFAULT_DISPLAY, FLAG_ROTATES_WITH_CONTENT, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS, installOrientation <*>}",1
68ab2f73,USB HAL AIDL version: USB_HAL_V2_0,7
b1d7bfcf,failed to set up display white-balance: <*>: cannot find sensor <*>,1
31af8f27,"USB port <*>: port=UsbPort{id=port0, supportedModes=dualsupportedContaminantProtectionModes=4supportsEnableContaminantPresenceProtection=falsesupportsEnableContaminantPresenceDetection=true, status=UsbPortStatus{connected=true, currentMode=ufp, currentPowerRole=sink, currentDataRole=device, supportedRoleCombinations=[source:host, sink:device], contaminantDetectionStatus=<*>, contaminantProtectionStatus=<*>, usbDataStatus=enabled, isPowerTransferLimited=false, powerBrickConnectionStatus=connected}, canChangeMode=true, canChangePowerRole=false, canChangeDataRole=false, connectedAtMillis=<*>, lastConnectDurationMillis=<*>",1
968bf09b,Wrote system DE key reference to:<*>,1
d8e9aeec,Wrote per boot key reference to:<*>,1
3e69b399,Trying to retrieve existing keystore key...,1
a9bf5696,Entered the Android system server!,1
43d9f872,Mounted <*>,1
42d1fa40,* *,326
3389dae3,*,680
3389dae3,*,8
ad534300,keystore2_main: Starting thread pool now.,1
1fbb6765,keystore2_main: Successfully registered Keystore <*>.<*> service.,1
c44267b6,keystore2_main: Joining thread pool now.,1
dff15ef4,* * * *,397
48065ce4,"keystore2::metrics_store: In update_keystore_crash_sysprop: Failed to read the existing system property due to: In read_keystore_crash_count: Property not set..Therefore, keystore crashes will not be logged.",1
af63c4bd,keystore2::globals: KeyMint device is current version (Some(<*>)) for security level: SecurityLevel(<*>),2
7909b13d,keystore2::shared_secret_negotiation: Shared secret negotiation concluded successfully.,1
7e101519,"keystore2::shared_secret_negotiation: StrongBox does not provide a challenge, so no RoT transfer: Status(-<*>, EX_SERVICE_SPECIFIC): '-<*>: '",1
2a2db448,<*>$Lifecycle,399
29205ea7,mAccelerationThreshold=<*>.<*>,1
3392f267,mZAccelerationThreshold=-<*>.<*>,1
041ee351,[GF_TA][I][gf_modules][ta_version_info] TARGET_MODE=release,1
e174331a,getUserSwitchability<*>,16
4fa3f454,allocate(<*>),1
8d772ac1,low-latency-playback:,13
3389dae3,*,530
1f22cbe6,fscrypt_init_user0,1
80031d28,storaged: Start,1
3c69ec08,pinRangeStream: null,31
d12b1101,mCurrentFunctions:4applied:<*>,1
3389dae3,*,154
943dda68,[GF_TA][I][gf_modules][ta_version_info] COMMIT_ID=ed1d48b_af07f73_2cad877,1
ee9e57c0,ssm.UnlockingUser<*>,1
63a4401a,"[OemClient]IND: (clientId = <*>, msgId = <*>, dataLength = <*>, channel = <*>)",2
c8e70933,"Id = <*>, subcmd = <*>, len = <*>",4
0747d750,[<*>]> CDMA_SET_SUBSCRIPTION_SOURCE cdmaSubscription = <*> [PHONE0],1
1205d74d,[<*>]> SET_TTY_MODE ttyMode = <*> [PHONE0],1
46591699,"[<*>]< DEVICE_IDENTITY {[****], <*>, , } [PHONE0]",1
accd98b5,"startBackNavigation currentTask=Task{<*> #<*> type=standard A=<*>:<*>}, topRunningActivity=ActivityRecord{<*> u0 <*>/.SubSettings} t11}, callbackInfo=OnBackInvokedCallbackInfo{mCallback=<*>$Stub$Proxy@<*>, mPriority=-<*>}, currentFocus=Window{<*> u0 <*><*>.<*>}",6
cfd7181d,Process has <*> (of <*> available) client(s) in use after notification gsiservice has clients: <*>,4
bb277e8a,Trace Broadcast to <*> <*> timed out after <*> ms. Complete trace: # kns@<*>,1
bcc6f2a2,Trace Broadcast to <*> <*> timed out after <*> ms. Complete trace: # byyy@<*>,1
b458c540,Initialized Keystore key.,1
28c0b9e9,On-device signing done.,1
42d1fa40,* *,331
6e644e70,* * *,829
3389dae3,*,10
3389dae3,*,12
3389dae3,*,52
8f06d14a,mPerClusterTimesAvailable=true,1
c112c1a3,BootAnimationShownTiming start time: 3473ms,1
33c1b2cf,Detected support for FS_IOC_ADD_ENCRYPTION_KEY,1
d05dbe24,<*>.info not found.,1
f0a50c67,wificond is starting up...,1
23ee60f8,coordinator.cc:<*>: FATP Enable = <*>,1
18793bd0,Read new rules (A:<*> B:<*> S:<*>),1
48a93df5,reconcileAppsData for null u0 <*> *,2
6cfd13f9,"Initial brightness readings: <*>(int), <*>.<*>(float)",1
b50bc335,"Applying layout: [{addr: {port=<*>, model=<*>}, dispId: <*>(ON)}], Previous layout: null",1
d34ec708,binding: Intent { act=<*> cmp=<*>/.<*> (has extras) },1
70f8a0b2,"[GF_TA][I][gf_delmar_t_dc][init_default_config] idle config, addr: <*>, val: <*>",6
fff15b0e,Start proc <*>:<*><*> for <*> application <*>,15
86b8e01e,"No directory <*>.android.i18n<*>, skipping",1
97a86b3c,"No directory <*>.android.<*><*>, skipping",1
eae0a034,* is deprecated! Use <*> instead.,6
d086a076,Compat change id reported: <*>; UID * state: *,1663
0a95e1d4,GoogleInputMethodService.shouldHideHeaderOnInitialState():<*> ShouldHideHeaderOnInitialState = false,28
49e36343,#<*>: * <*>,16
73007015,Calling App <*> with params <*>,55
54477cd7,Invalid ID <*>.,57
a42e9b94,No directory * skipping,7
0289d79f,Adding association: <*> <- <*>,13
8d45abc4,reconcileAppsData finished <*> packages,2
36494298,checkWhitelistedSystemPackages(mode=d) has <*> warnings:,1
0fc46c7a,Writing <*> to <*>:<*><*>,2
d072ec46,startScan | manager: <*>,1
baa3a542,"onBackNavigationDone backType=<*>, task=Task{<*> #<*> type=standard A=<*>:<*>}, prevActivity=ActivityRecord{<*> u0 <*>/.Settings} t11}",1
8f88c8bc,query -- param skipped: index = <*>.,3
3bb87c10,at <*>(PG:<*>),111
5dd3adb4,"[<*>,<*>,<*>,<*>,content provider,{<*><*>.<*>}]",13
7d4e0c17,"[<*>,<*>,<*>,<*>:shannonrcsservice,content provider,{<*><*>.<*>}]",1
7fe56e36,"[<*>,<*>,<*>,.ShannonImsService,content provider,{<*><*>.<*>}]",1
dc827d22,"[<*>,<*>,<*>,<*>:remote,content provider,{<*><*>.<*>}]",1
1eaf7456,update_sink_info_from_usecases: VOL<*> update <*>.<*>(<*>) -> <*>.<*>(<*>),14
d057f1ca,c2::u32 <*> = <*>,5
159ffaca,RingDump:: buf_attr:DUMP_BUF_ATTR_PKTID_MAP_LOG size = <*> ring_name:debug_dump2_,4
6fd02e86,RingDump:: buf_attr:DUMP_BUF_ATTR_PKTID_UNMAP_LOG size = <*> ring_name:debug_dump2_,4
073f3d43,On user unlock <*>,1
a7a62c3d,Posting BOOT_COMPLETED user #<*>,1
dca24caa,RingDump:: buf_attr:DUMP_BUF_ATTR_TIMESTAMP size = <*> ring_name:debug_dump1_,6
e4bba52d,RingDump:: buf_attr:DUMP_BUF_ATTR_ECNTRS size = <*> ring_name:debug_dump2_,6
a2869e73,processing MSG_GET_CURRENT_USB_FUNCTIONS,1
33301513,Removed TIME_TICK alarm,1
f1218bba,Wifi HAL started,1
a0e7cae3,[GF_TA][I][gf_modules][ta_version_info] ANDROID_VERSION=android12.<*>,1
ab972341,at *,561
569b37f7,Current user:<*>,1
53d5b074,onSubscribe condition:/<*>?days=<*>&start=<*>.<*>&end=<*>.<*>&exitAtAlarm=true,1
0936cfdb,registerStatusBar bar=<*>$Stub$Proxy@<*>,1
dff15ef4,* * * *,208
fd79f3d8,Start tag: job-info,1
97aaa4df,all: opID:<*> successful,2
d040c7f0,at <*>(Native Method),37
54ba8528,Deferred reconcileAppsData finished <*> packages,1
621c21fa,Allowing condition provider <*><*>.<*> (userSet: true),1
1f8c83bf,Updating for user <*>: disabled=false,3
253affb1,Interesting Java process <*> started. Pid <*>,2
8e924892,"Current time only <*>, advancing to build time <*>",1
8118f107,add channel type <*> support at wiphy index: <*>,3
f9d4936d,"Cannot suspend package ""<*>"": * * * *",12
02e9ab8f,"Cannot suspend package ""<*>"": has an active device admin",2
712368e6,"BrightnessEvent: disp=<*>, physDisp=local:<*>, brt=<*>.<*>, initBrt=<*>.<*>, rcmdBrt=NaN, preBrt=<*>.<*>, lux=NaN, preLux=<*>.<*>, hbmMax=<*>.<*>, hbmMode=off, rbcStrength=<*>, powerFactor=<*>.<*>, thrmMax=<*>.<*>, wasShortTermModelActive=false, flags=invalid_lux , reason=manual, autoBrightness=true",3
bde04bbe,"Receiver with filter <*>@<*> already registered for pid <*>, callerPackage is <*>",8
111cb25a,found intercept fd <*> for pid <*> and type *,266
d8025de4,[liblp]bool android::fs_mgr::IsEmptySuperImage(const std::string &) open failed: No such file or directory,6
2caeb182,Service <*>$Lifecycle took <*> ms in onBootPhase,1
1831d277,Process WebViewLoader-armeabi-v7a (pid <*>) has died: psvc PER,1
82adab51,Process WebViewLoader-arm64-v8a (pid <*>) has died: psvc PER,1
b369a3ce,Process <*>:server_recovery_process (pid <*>) has died: cch<*> CEM,1
80051793,******* TELLING SURFACE FLINGER WE ARE BOOTED!,1
19f26c4c,USB event: FUNCTIONFS_ENABLE,1
33010169,"A3:MSG: fusion_mag_sensor.cc, <*>: USF: FMAG: Reconfig sampling: period(new<*>) = <*><*>, latency = 500ms.",16
3d5a988b,<*>: UNKNOWN,2
20bd6229,Failed to parse <*>.apk: Skipping target and overlay pair <*> and <*>.apk: overlay ignored due to required system property: <*> with value: *,2
64914e4b,tuning_provider_base.cc:<*>: Tuning binarypb found: <*> Tuning binarypb parsed (SDR): <*> Tuning binarypb parsed (HDR): <*> Tuning binarypb parsed (sensor only): <*> Golden data binarypb found: <*> Golden data binarypb parsed: <*> Calibration applied: <*> Fallbacks parsed: <*>,1
45245f6a,"Override config changes=<*> {<*>.<*> ?mcc?mnc [en_US] ldltr sw411dp w411dp h850dp 560dpi nrml long port ?uimode ?night -touch -keyb<*> -nav<*> winConfig={ mBounds=Rect(<*>, <*> - <*>, <*>) mAppBounds=Rect(<*>, <*> - <*>, <*>) mMaxBounds=Rect(<*>, <*> - <*>, <*>) mDisplayRotation=ROTATION_0 mWindowingMode=fullscreen mDisplayWindowingMode=fullscreen mActivityType=undefined mAlwaysOnTop=undefined mRotation=ROTATION_0} s.<*> ?fontWeightAdjustment} for displayId=<*>",1
95608275,"Override config changes=<*> {<*>.<*> ?mcc?mnc [en_US] ldltr sw411dp w411dp h850dp 560dpi nrml long port ?uimode ?night finger -keyb<*> -nav<*> winConfig={ mBounds=Rect(<*>, <*> - <*>, <*>) mAppBounds=Rect(<*>, <*> - <*>, <*>) mMaxBounds=Rect(<*>, <*> - <*>, <*>) mDisplayRotation=ROTATION_0 mWindowingMode=fullscreen mDisplayWindowingMode=fullscreen mActivityType=undefined mAlwaysOnTop=undefined mRotation=ROTATION_0} s.<*> ?fontWeightAdjustment} for displayId=<*>",1
1a3d399d,"BrightnessEvent: disp=<*>, physDisp=local:<*>, brt=<*>.<*>, initBrt=NaN, rcmdBrt=NaN, preBrt=NaN, lux=<*>.<*>, preLux=<*>.<*>, hbmMax=<*>.<*>, hbmMode=off, rbcStrength=<*>, powerFactor=<*>.<*>, thrmMax=<*>.<*>, wasShortTermModelActive=false, flags=, reason=override, autoBrightness=false",1
edf7c78c,"Applying layout: [{addr: {port=<*>, model=<*>}, dispId: <*>(ON)}], Previous layout: [{addr: {port=<*>, model=<*>}, dispId: <*>(ON)}]",1
2a3c5ab3,[<*>] New Update <*>.<*>(f) set brightness values: <*>(i),9
2e34942d,"Swallowing update of <*>(i) by update: {[<*>] <*>.<*>(f), mUpdatedTypes=<*>, mConfirmedTypes=<*>, mTimeUpdated=<*>}",9
6328a56d,Skipping target and overlay pair <*> and <*>.apk: overlay ignored due to required system property: <*> with value: *,2
39ac4c0d,Failed to scan <*>: Package <*> at <*> ignored: updated version <*> better than this <*>,3
2112f8cb,"int fs_init_from_super(struct fs *, const struct super_block *, fs_init_flags32_t):<*>: clear requested, create empty, version <*>",3
f09c6d1a,"Periodic job for uid='<*>' persisted run-time is too big [<*>:<*>:<*>, <*>:<*>:<*>]. Clamping to [<*>:<*>:<*>,<*>:<*>:<*>]",85
b0faa1b5,actuator_driver.cc:<*>: skip update to PID7b,1
f2e05ab0,health: HealthServiceWrapper listening to AIDL HAL,2
827863a8,sensor_generic_driver.h:<*>: * Setting base ISO: *,6
c3dfda52,register thermal listener successfully,1
82f44cc5,"Current version <*>, latest version <*>, not upgrading.",1
27513ad0,binding: Intent { act=<*> cmp=<*>/.notification.DreamlinerNotificationService (has extras) },2
832e1a26,multisensor_controller.cc:<*>: RearWide RadioExt: preferred_mipi_rate size <*> preferred_dbr_rate size <*>. API delay <*>.30896ms,1
35e51f50,multisensor_controller.cc:<*>: RearTele RadioExt: preferred_mipi_rate size <*> preferred_dbr_rate size <*>. API delay <*>.498us,1
cc8f93a4,"new snapshot: TelephonySubscriptionSnapshot{ mActiveDataSubId=-<*>, mSubIdToInfoMap={}, mSubIdToCarrierConfigMap={}, mPrivilegedPackages={} }",1
b8541087,"[GF_TA][I][gf_delmar_sensor][sensor_do_init] get c chip type err:<*>, maybe not g6x, not break",3
7486c744,Slow delivery took 2907ms main h=<*>$AutoCorker$<*> c=null m=<*>,1
2447021f,Slow dispatch took * main h=<*>$H c=<*>$ReceiverDispatcher$Args$$ExternalSyntheticLambda0@<*> m=<*>,3
df5b3c8a,"getAverageBatteryDrainMaH called with unexpected key: <*>, drain:IDLE,RAT:DEFAULT",2
df88ff94,"getAverageBatteryDrainMaH called with unexpected key: <*>, drain:RX,RAT:DEFAULT",2
07a99c74,"getAverageBatteryDrainMaH called with unexpected key: <*>, drain:TX,level:UNKNOWN(<*>)RAT:DEFAULT",10
0a956b1b,Missing permission state for package <*> on user <*>,95
7dc8bd6c,"Finished scanning system apps. Time: <*> ms, packageCount: <*> , timePerPackage: <*> , cached: <*>",1
37eb5320,"Finished scanning non-system apps. Time: <*> ms, packageCount: <*> , timePerPackage: <*> , cached: <*>",1
518ce60f,"There should probably be exactly one storage manager; found <*>: matches=[ResolveInfo{<*> <*>/.home.HomeActivity p=<*> m=<*>}, ResolveInfo{<*> <*><*>.<*> m=<*>}]",1
c773d84a,* HandlerChecker: main thread for reason: * Pause count: <*>,4
d020ce0b,"updateStrength: Before(ID(<*>), oemStrength: <*>, updatedStrength: <*>, modality <*>, state: <*>, cookie: <*>) After(ID(<*>), oemStrength: <*>, updatedStrength: <*>, modality <*>, state: <*>, cookie: <*>)",1
58865af1,"Permission Denial: receiving Intent { act=<*> flg=<*> (has extras) } to ProcessRecord{<*> <*>:<*><*>} (pid=<*>, uid=<*>) requires <*> due to sender android (uid <*>)",11
112dda9e,"Appop Denial: receiving Intent { act=<*> flg=<*> (has extras) } to ProcessRecord{<*> <*>:<*><*>} (pid=<*>, uid=<*>) excludes appop android:fine_location due to sender android (uid <*>)",1
f76333dc,Permission Denial: receiving Intent { act=<*> flg=<*> (has extras) } to <*><*>.<*> requires <*> due to sender android (uid <*>),9
3a175361,"evaluateSubscriptionLocked cal=ScheduleCalendar[mDays={<*>, <*>, <*>, <*>, <*>, <*>, <*>}, mSchedule=ScheduleInfo{days=[<*>, <*>, <*>, <*>, <*>, <*>, <*>], startHour=<*>, startMinute=<*>, endHour=<*>, endMinute=<*>, exitAtAlarm=true, nextAlarm=Wed Dec <*> <*>:<*>:<*> EST <*> (<*>)}], now=Fri May <*> <*>:<*>:<*> EDT <*> (<*>), nextUserAlarmTime=Wed Dec <*> <*>:<*>:<*> EST <*> (<*>)",1
6c908a14,"Scheduling evaluate for Fri May <*> <*>:<*>:<*> EDT <*> (<*>), in +5h52m49s507ms, now=Fri May <*> <*>:<*>:<*> EDT <*> (<*>)",1
93569728,5Ghz non-DFS frequencies: <*> <*> <*> <*> <*> <*> <*> <*> <*>,2
e2661251,5Ghz DFS frequencies: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,2
