EventId,EventTemplate,Occurrences
E152,"('*job*/c.m.m/c.m.m.s.d.b.BatteryLevelJob',)",10
E153,"('*vibrator*',)",10
E154,"('Doze',)",10
E155,"('*job*/c.g.a.a.p/a.w.i.b.s.SystemJobService',)",10
E156,"('MetricsTransporter:HTTPMetricsTransportWakeLock',)",10
E157,"('*gms_scheduler*:internal',)",68
E158,"('*location*',)",16
E159,"('FusedLocation',)",16
E160,"('*launch*',)",16
E161,"('UlrDispSvcFastWL',)",13
E162,"('SyncLoopWakeLock',)",24
E163,"('RILJ_ACK_WL',)",22
E164,"('NlpWakeLock',)",18
E165,"('Scrims',)",8
E166,"('MotoDisplayWakeLock',)",26
E167,"('Icing',)",9
E168,"('WorkManager:TikTokListenableWorker', 'startWork', '->', 'com.google.apps.tiktok.sync.impl.workmanager.SyncWorker', 'startWork()', '->', 'com.google.apps.tiktok.sync.impl.workmanager.SyncWorker', 'startWork()', '->', 'NoAccountWorkerFactory', 'startWork()', '(partial)')",4
E169,"('WorkManager:TikTokListenableWorker', 'startWork', '->', 'com.google.apps.tiktok.sync.impl.workmanager.SyncWorker', 'startWork()', '->', 'com.google.apps.tiktok.sync.impl.workmanager.SyncWorker', 'startWork()', '->', 'NoAccountWorkerFactory', 'startWork()')",4
E170,"('WindowManager', '(screen-bright,', 'on-after-release)')",2
E171,"('show', 'keyguard', '(partial)')",2
E172,"('Wakeful', 'StateMachine:', 'GeofencerStateMachine')",6
E173,"('Wakeful', 'StateMachine:', 'GeofencerStateMachine', '(partial)')",6
